chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr1_C_albicans_SC5314,2006536,2006536,470,right
Ca21chr1_C_albicans_SC5314,2007642,2007642,512,right
Ca21chr1_C_albicans_SC5314,2081345,2081345,513,right
Ca21chr1_C_albicans_SC5314,2081423,2081423,514,right
Ca21chr1_C_albicans_SC5314,2113342,2113342,529,right
Ca21chr1_C_albicans_SC5314,2113419,2113419,544,right
Ca21chr1_C_albicans_SC5314,2113491,2113491,546,right
Ca21chr1_C_albicans_SC5314,2129201,2129201,548,right
Ca21chr1_C_albicans_SC5314,2129224,2129224,549,right
Ca21chr1_C_albicans_SC5314,2129348,2129348,552,right
Ca21chr1_C_albicans_SC5314,2187492,2187492,553,right
Ca21chr1_C_albicans_SC5314,2188177,2188177,554,right
Ca21chr1_C_albicans_SC5314,2205071,2205071,555,right
Ca21chr1_C_albicans_SC5314,2205767,2205767,556,right
Ca21chr1_C_albicans_SC5314,2235310,2235310,612,right
Ca21chr1_C_albicans_SC5314,2235316,2235316,613,right
Ca21chr1_C_albicans_SC5314,2236191,2236191,670,right
Ca21chr1_C_albicans_SC5314,2255356,2255356,684,right
Ca21chr1_C_albicans_SC5314,2256823,2256823,698,right
Ca21chr1_C_albicans_SC5314,2279802,2279802,700,right
Ca21chr1_C_albicans_SC5314,2282954,2282954,702,right
Ca21chr1_C_albicans_SC5314,2300488,2300488,703,right
Ca21chr1_C_albicans_SC5314,2300624,2300624,704,right
Ca21chr1_C_albicans_SC5314,2345665,2345665,725,right
Ca21chr1_C_albicans_SC5314,2345789,2345789,746,right
Ca21chr1_C_albicans_SC5314,2512102,2512102,750,right
Ca21chr1_C_albicans_SC5314,2512610,2512610,754,right
Ca21chr1_C_albicans_SC5314,2749700,2749700,756,right
Ca21chr1_C_albicans_SC5314,2749884,2749884,758,right
Ca21chr1_C_albicans_SC5314,2802052,2802052,761,right
Ca21chr1_C_albicans_SC5314,2803898,2803898,764,right
Ca21chr1_C_albicans_SC5314,2804087,2804087,765,right
Ca21chr1_C_albicans_SC5314,2804609,2804609,766,right
Ca21chr1_C_albicans_SC5314,2805396,2805396,824,right
Ca21chr1_C_albicans_SC5314,2812630,2812630,882,right
Ca21chr1_C_albicans_SC5314,2946537,2946537,884,right
Ca21chr1_C_albicans_SC5314,2948421,2948421,886,right
Ca21chr1_C_albicans_SC5314,3001711,3001711,889,right
Ca21chr1_C_albicans_SC5314,3001827,3001827,892,right
Ca21chr1_C_albicans_SC5314,3061207,3061207,897,right
Ca21chr1_C_albicans_SC5314,3061551,3061551,902,right
Ca21chr1_C_albicans_SC5314,3165422,3165422,959,right
Ca21chr1_C_albicans_SC5314,3166181,3166181,1016,right
Ca21chr1_C_albicans_SC5314,3178930,3178930,1075,right
Ca21chr1_C_albicans_SC5314,3178972,3178972,1127,right
Ca21chr1_C_albicans_SC5314,3179138,3179138,1134,right
Ca21chr1_C_albicans_SC5314,3179624,3179624,1136,right
Ca21chr1_C_albicans_SC5314,3179805,3179805,1139,right
Ca21chr1_C_albicans_SC5314,3182959,3182959,1142,right
Ca21chr1_C_albicans_SC5314,3184107,3184107,1144,right
Ca21chr1_C_albicans_SC5314,3184633,3184633,1147,right
Ca21chr1_C_albicans_SC5314,3184697,3184697,1150,right
Ca21chr2_C_albicans_SC5314,6816,3196816,1157,left
Ca21chr2_C_albicans_SC5314,7477,3197477,1153,left
Ca21chr2_C_albicans_SC5314,50092,3240092,1149,left
Ca21chr2_C_albicans_SC5314,50119,3240119,1148,left
Ca21chr2_C_albicans_SC5314,162249,3352249,1147,left
Ca21chr2_C_albicans_SC5314,167025,3357025,1145,left
Ca21chr2_C_albicans_SC5314,200577,3390577,1143,left
Ca21chr2_C_albicans_SC5314,200648,3390648,1137,left
Ca21chr2_C_albicans_SC5314,200747,3390747,1131,left
Ca21chr2_C_albicans_SC5314,200904,3390904,1130,left
Ca21chr2_C_albicans_SC5314,200930,3390930,1129,left
Ca21chr2_C_albicans_SC5314,200952,3390952,1128,left
Ca21chr2_C_albicans_SC5314,254046,3444046,1127,left
Ca21chr2_C_albicans_SC5314,254274,3444274,1126,left
Ca21chr2_C_albicans_SC5314,254331,3444331,1124,left
Ca21chr2_C_albicans_SC5314,254424,3444424,1119,left
Ca21chr2_C_albicans_SC5314,254436,3444436,1116,left
Ca21chr2_C_albicans_SC5314,326787,3516787,1105,left
Ca21chr2_C_albicans_SC5314,328421,3518421,1081,left
Ca21chr2_C_albicans_SC5314,328607,3518607,1061,left
Ca21chr2_C_albicans_SC5314,420390,3610390,1057,left
Ca21chr2_C_albicans_SC5314,426994,3616994,1027,left
Ca21chr2_C_albicans_SC5314,495727,3685727,997,left
Ca21chr2_C_albicans_SC5314,496421,3686421,938,left
Ca21chr2_C_albicans_SC5314,594574,3784574,879,left
Ca21chr2_C_albicans_SC5314,594871,3784871,876,left
Ca21chr2_C_albicans_SC5314,595166,3785166,872,left
Ca21chr2_C_albicans_SC5314,661855,3851855,871,left
Ca21chr2_C_albicans_SC5314,665273,3855273,870,left
Ca21chr2_C_albicans_SC5314,670769,3860769,869,left
Ca21chr2_C_albicans_SC5314,671638,3861638,866,left
Ca21chr2_C_albicans_SC5314,744027,3934027,863,left
Ca21chr2_C_albicans_SC5314,771788,3961788,860,left
Ca21chr2_C_albicans_SC5314,886864,4076864,857,left
Ca21chr2_C_albicans_SC5314,887151,4077151,843,left
Ca21chr2_C_albicans_SC5314,908171,4098171,829,left
Ca21chr2_C_albicans_SC5314,908612,4098612,811,left
Ca21chr2_C_albicans_SC5314,908626,4098626,807,left
Ca21chr2_C_albicans_SC5314,908636,4098636,801,left
Ca21chr2_C_albicans_SC5314,917240,4107240,787,left
Ca21chr2_C_albicans_SC5314,918000,4108000,786,left
Ca21chr2_C_albicans_SC5314,926867,4116867,785,left
Ca21chr2_C_albicans_SC5314,928339,4118339,781,left
Ca21chr2_C_albicans_SC5314,932801,4122801,777,left
Ca21chr2_C_albicans_SC5314,934640,4124640,775,left
Ca21chr2_C_albicans_SC5314,934957,4124957,754,left
Ca21chr2_C_albicans_SC5314,935629,4125629,720,left
Ca21chr2_C_albicans_SC5314,935647,4125647,713,left
Ca21chr2_C_albicans_SC5314,965939,4155939,667,left
Ca21chr2_C_albicans_SC5314,970573,4160573,666,left
Ca21chr2_C_albicans_SC5314,1021799,4211799,665,left
Ca21chr2_C_albicans_SC5314,1024607,4214607,612,left
Ca21chr2_C_albicans_SC5314,1024642,4214642,601,left
Ca21chr2_C_albicans_SC5314,1052868,4242868,549,left
Ca21chr2_C_albicans_SC5314,1053285,4243285,499,left
Ca21chr2_C_albicans_SC5314,1053305,4243305,498,left
Ca21chr2_C_albicans_SC5314,1101696,4291696,449,left
Ca21chr2_C_albicans_SC5314,1102398,4292398,448,left
Ca21chr2_C_albicans_SC5314,1107826,4297826,447,left
Ca21chr2_C_albicans_SC5314,1107957,4297957,390,left
Ca21chr2_C_albicans_SC5314,1300325,4490325,333,left
Ca21chr2_C_albicans_SC5314,1302022,4492022,318,left
Ca21chr2_C_albicans_SC5314,1304305,4494305,303,left
Ca21chr2_C_albicans_SC5314,1305349,4495349,301,left
Ca21chr2_C_albicans_SC5314,1333102,4523102,299,left
Ca21chr2_C_albicans_SC5314,1333746,4523746,296,left
Ca21chr2_C_albicans_SC5314,1373495,4563495,293,left
Ca21chr2_C_albicans_SC5314,1373768,4563768,287,left
Ca21chr2_C_albicans_SC5314,1431005,4621005,281,left
Ca21chr2_C_albicans_SC5314,1431213,4621213,278,left
Ca21chr2_C_albicans_SC5314,1442360,4632360,275,left
Ca21chr2_C_albicans_SC5314,1442524,4632524,271,left
Ca21chr2_C_albicans_SC5314,1514279,4704279,267,left
Ca21chr2_C_albicans_SC5314,1514531,4704531,265,left
Ca21chr2_C_albicans_SC5314,1520850,4710850,263,left
Ca21chr2_C_albicans_SC5314,1521057,4711057,262,left
Ca21chr2_C_albicans_SC5314,1556520,4746520,261,left
Ca21chr2_C_albicans_SC5314,1558032,4748032,258,left
Ca21chr2_C_albicans_SC5314,1584400,4774400,255,left
Ca21chr2_C_albicans_SC5314,1586828,4776828,253,left
Ca21chr2_C_albicans_SC5314,1658011,4848011,251,left
Ca21chr2_C_albicans_SC5314,1665282,4855282,193,left
Ca21chr2_C_albicans_SC5314,1701311,4891311,135,left
Ca21chr2_C_albicans_SC5314,1702190,4892190,132,left
Ca21chr2_C_albicans_SC5314,1812966,5002966,129,left
Ca21chr2_C_albicans_SC5314,1813089,5003089,128,left
Ca21chr2_C_albicans_SC5314,1861634,5051634,127,left
Ca21chr2_C_albicans_SC5314,1862363,5052363,81,left
Ca21chr2_C_albicans_SC5314,1862372,5052372,75,left
Ca21chr2_C_albicans_SC5314,1864857,5054857,68,left
Ca21chr2_C_albicans_SC5314,1866523,5056523,64,left
Ca21chr2_C_albicans_SC5314,1913065,5103065,6,left
Ca21chr2_C_albicans_SC5314,1915271,5105271,3,left
Ca21chr2_C_albicans_SC5314,1928734,5118734,0,left
Ca21chr2_C_albicans_SC5314,1928734,5118734,0,right
Ca21chr2_C_albicans_SC5314,1932434,5122434,1,right
Ca21chr2_C_albicans_SC5314,2008645,5198645,2,right
Ca21chr2_C_albicans_SC5314,2009371,5199371,3,right
Ca21chr2_C_albicans_SC5314,2186321,5376321,4,right
Ca21chr2_C_albicans_SC5314,2187033,5377033,5,right
Ca21chr3_C_albicans_SC5314,2393,5422393,197,left
Ca21chr3_C_albicans_SC5314,3066,5423066,196,left
Ca21chr3_C_albicans_SC5314,13242,5433242,195,left
Ca21chr3_C_albicans_SC5314,219732,5639732,194,left
Ca21chr3_C_albicans_SC5314,222480,5642480,193,left
Ca21chr3_C_albicans_SC5314,294110,5714110,192,left
Ca21chr3_C_albicans_SC5314,295808,5715808,190,left
Ca21chr3_C_albicans_SC5314,377772,5797772,188,left
Ca21chr3_C_albicans_SC5314,380564,5800564,187,left
Ca21chr3_C_albicans_SC5314,384732,5804732,185,left
Ca21chr3_C_albicans_SC5314,384772,5804772,184,left
Ca21chr3_C_albicans_SC5314,384874,5804874,183,left
Ca21chr3_C_albicans_SC5314,498155,5918155,182,left
Ca21chr3_C_albicans_SC5314,499607,5919607,132,left
Ca21chr3_C_albicans_SC5314,587135,6007135,82,left
Ca21chr3_C_albicans_SC5314,588887,6008887,56,left
Ca21chr3_C_albicans_SC5314,588897,6008897,54,left
Ca21chr3_C_albicans_SC5314,588992,6008992,27,left
Ca21chr3_C_albicans_SC5314,596703,6016703,26,left
Ca21chr3_C_albicans_SC5314,597399,6017399,21,left
Ca21chr3_C_albicans_SC5314,680966,6100966,16,left
Ca21chr3_C_albicans_SC5314,681475,6101475,15,left
Ca21chr3_C_albicans_SC5314,745762,6165762,14,left
Ca21chr3_C_albicans_SC5314,748310,6168310,7,left
Ca21chr3_C_albicans_SC5314,824907,6244907,0,left
Ca21chr3_C_albicans_SC5314,824907,6244907,0,right
Ca21chr3_C_albicans_SC5314,831296,6251296,1,right
Ca21chr3_C_albicans_SC5314,832251,6252251,2,right
Ca21chr3_C_albicans_SC5314,979506,6399506,4,right
Ca21chr3_C_albicans_SC5314,979563,6399563,6,right
Ca21chr3_C_albicans_SC5314,1019453,6439453,7,right
Ca21chr3_C_albicans_SC5314,1021001,6441001,8,right
Ca21chr3_C_albicans_SC5314,1024588,6444588,65,right
Ca21chr3_C_albicans_SC5314,1024739,6444739,122,right
Ca21chr3_C_albicans_SC5314,1075997,6495997,130,right
Ca21chr3_C_albicans_SC5314,1076004,6496004,131,right
Ca21chr3_C_albicans_SC5314,1076058,6496058,177,right
Ca21chr3_C_albicans_SC5314,1076093,6496093,219,right
Ca21chr3_C_albicans_SC5314,1076718,6496718,235,right
Ca21chr3_C_albicans_SC5314,1122694,6542694,236,right
Ca21chr3_C_albicans_SC5314,1122981,6542981,237,right
Ca21chr3_C_albicans_SC5314,1211360,6631360,238,right
Ca21chr3_C_albicans_SC5314,1211554,6631554,239,right
Ca21chr3_C_albicans_SC5314,1219683,6639683,257,right
Ca21chr3_C_albicans_SC5314,1220350,6640350,275,right
Ca21chr3_C_albicans_SC5314,1232423,6652423,296,right
Ca21chr3_C_albicans_SC5314,1232445,6652445,302,right
Ca21chr3_C_albicans_SC5314,1232555,6652555,323,right
Ca21chr3_C_albicans_SC5314,1232592,6652592,336,right
Ca21chr3_C_albicans_SC5314,1232929,6652929,395,right
Ca21chr3_C_albicans_SC5314,1273016,6693016,435,right
Ca21chr3_C_albicans_SC5314,1275604,6695604,507,right
Ca21chr3_C_albicans_SC5314,1288517,6708517,511,right
Ca21chr3_C_albicans_SC5314,1288526,6708526,512,right
Ca21chr3_C_albicans_SC5314,1288704,6708704,517,right
Ca21chr3_C_albicans_SC5314,1302714,6722714,520,right
Ca21chr3_C_albicans_SC5314,1302778,6722778,523,right
Ca21chr3_C_albicans_SC5314,1303362,6723362,526,right
Ca21chr3_C_albicans_SC5314,1444299,6864299,527,right
Ca21chr3_C_albicans_SC5314,1444485,6864485,528,right
Ca21chr3_C_albicans_SC5314,1561065,6981065,529,right
Ca21chr3_C_albicans_SC5314,1561183,6981183,530,right
Ca21chr3_C_albicans_SC5314,1595336,7015336,537,right
Ca21chr3_C_albicans_SC5314,1595773,7015773,545,right
Ca21chr3_C_albicans_SC5314,1633480,7053480,546,right
Ca21chr3_C_albicans_SC5314,1633664,7053664,547,right
Ca21chr3_C_albicans_SC5314,1634220,7054220,551,right
Ca21chr3_C_albicans_SC5314,1634495,7054495,558,right
Ca21chr3_C_albicans_SC5314,1642856,7062856,562,right
Ca21chr3_C_albicans_SC5314,1643230,7063230,565,right
Ca21chr3_C_albicans_SC5314,1643530,7063530,566,right
Ca21chr3_C_albicans_SC5314,1646903,7066903,567,right
Ca21chr3_C_albicans_SC5314,1647695,7067695,569,right
Ca21chr3_C_albicans_SC5314,1672638,7092638,575,right
Ca21chr3_C_albicans_SC5314,1673199,7093199,584,right
Ca21chr3_C_albicans_SC5314,1706575,7126575,585,right
Ca21chr3_C_albicans_SC5314,1706695,7126695,586,right
Ca21chr3_C_albicans_SC5314,1715724,7135724,588,right
Ca21chr3_C_albicans_SC5314,1716094,7136094,590,right
Ca21chr3_C_albicans_SC5314,1724422,7144422,591,right
Ca21chr3_C_albicans_SC5314,1724498,7144498,594,right
Ca21chr3_C_albicans_SC5314,1724681,7144681,596,right
Ca21chr4_C_albicans_SC5314,14687,7234687,1139,left
Ca21chr4_C_albicans_SC5314,14728,7234728,1138,left
Ca21chr4_C_albicans_SC5314,47747,7267747,1137,left
Ca21chr4_C_albicans_SC5314,51836,7271836,1136,left
Ca21chr4_C_albicans_SC5314,96570,7316570,1135,left
Ca21chr4_C_albicans_SC5314,96810,7316810,1134,left
Ca21chr4_C_albicans_SC5314,131972,7351972,1133,left
Ca21chr4_C_albicans_SC5314,133652,7353652,1132,left
Ca21chr4_C_albicans_SC5314,146655,7366655,1131,left
Ca21chr4_C_albicans_SC5314,147150,7367150,1130,left
Ca21chr4_C_albicans_SC5314,176446,7396446,1129,left
Ca21chr4_C_albicans_SC5314,177768,7397768,1128,left
Ca21chr4_C_albicans_SC5314,200987,7420987,1127,left
Ca21chr4_C_albicans_SC5314,201429,7421429,1126,left
Ca21chr4_C_albicans_SC5314,228300,7448300,1125,left
Ca21chr4_C_albicans_SC5314,228417,7448417,1124,left
Ca21chr4_C_albicans_SC5314,238402,7458402,1123,left
Ca21chr4_C_albicans_SC5314,240457,7460457,1122,left
Ca21chr4_C_albicans_SC5314,255458,7475458,1121,left
Ca21chr4_C_albicans_SC5314,255917,7475917,1120,left
Ca21chr4_C_albicans_SC5314,256895,7476895,1119,left
Ca21chr4_C_albicans_SC5314,258532,7478532,1118,left
Ca21chr4_C_albicans_SC5314,289064,7509064,1117,left
Ca21chr4_C_albicans_SC5314,289202,7509202,1116,left
Ca21chr4_C_albicans_SC5314,300760,7520760,1115,left
Ca21chr4_C_albicans_SC5314,307439,7527439,1114,left
Ca21chr4_C_albicans_SC5314,309742,7529742,1113,left
Ca21chr4_C_albicans_SC5314,315918,7535918,1112,left
Ca21chr4_C_albicans_SC5314,319323,7539323,1111,left
Ca21chr4_C_albicans_SC5314,322040,7542040,1110,left
Ca21chr4_C_albicans_SC5314,348415,7568415,1109,left
Ca21chr4_C_albicans_SC5314,352340,7572340,1108,left
Ca21chr4_C_albicans_SC5314,354641,7574641,1107,left
Ca21chr4_C_albicans_SC5314,354678,7574678,1106,left
Ca21chr4_C_albicans_SC5314,357458,7577458,1105,left
Ca21chr4_C_albicans_SC5314,357565,7577565,1053,left
Ca21chr4_C_albicans_SC5314,358873,7578873,1001,left
Ca21chr4_C_albicans_SC5314,359697,7579697,1000,left
Ca21chr4_C_albicans_SC5314,360600,7580600,999,left
Ca21chr4_C_albicans_SC5314,362343,7582343,998,left
Ca21chr4_C_albicans_SC5314,436876,7656876,997,left
Ca21chr4_C_albicans_SC5314,438592,7658592,996,left
Ca21chr4_C_albicans_SC5314,439054,7659054,995,left
Ca21chr4_C_albicans_SC5314,439177,7659177,994,left
Ca21chr4_C_albicans_SC5314,456721,7676721,993,left
Ca21chr4_C_albicans_SC5314,456963,7676963,992,left
Ca21chr4_C_albicans_SC5314,460258,7680258,991,left
Ca21chr4_C_albicans_SC5314,461641,7681641,990,left
Ca21chr4_C_albicans_SC5314,463295,7683295,989,left
Ca21chr4_C_albicans_SC5314,463891,7683891,988,left
Ca21chr4_C_albicans_SC5314,467643,7687643,987,left
Ca21chr4_C_albicans_SC5314,467724,7687724,986,left
Ca21chr4_C_albicans_SC5314,468762,7688762,985,left
Ca21chr4_C_albicans_SC5314,469290,7689290,984,left
Ca21chr4_C_albicans_SC5314,476606,7696606,983,left
Ca21chr4_C_albicans_SC5314,477086,7697086,982,left
Ca21chr4_C_albicans_SC5314,480817,7700817,981,left
Ca21chr4_C_albicans_SC5314,481586,7701586,980,left
Ca21chr4_C_albicans_SC5314,487706,7707706,979,left
Ca21chr4_C_albicans_SC5314,488440,7708440,978,left
Ca21chr4_C_albicans_SC5314,490569,7710569,977,left
Ca21chr4_C_albicans_SC5314,496110,7716110,976,left
Ca21chr4_C_albicans_SC5314,497886,7717886,975,left
Ca21chr4_C_albicans_SC5314,498306,7718306,957,left
Ca21chr4_C_albicans_SC5314,504348,7724348,939,left
Ca21chr4_C_albicans_SC5314,504493,7724493,938,left
Ca21chr4_C_albicans_SC5314,504680,7724680,937,left
Ca21chr4_C_albicans_SC5314,505444,7725444,936,left
Ca21chr4_C_albicans_SC5314,515916,7735916,935,left
Ca21chr4_C_albicans_SC5314,517768,7737768,934,left
Ca21chr4_C_albicans_SC5314,528137,7748137,933,left
Ca21chr4_C_albicans_SC5314,528535,7748535,932,left
Ca21chr4_C_albicans_SC5314,529046,7749046,931,left
Ca21chr4_C_albicans_SC5314,531507,7751507,875,left
Ca21chr4_C_albicans_SC5314,536607,7756607,819,left
Ca21chr4_C_albicans_SC5314,536666,7756666,814,left
Ca21chr4_C_albicans_SC5314,542007,7762007,809,left
Ca21chr4_C_albicans_SC5314,542408,7762408,808,left
Ca21chr4_C_albicans_SC5314,550659,7770659,807,left
Ca21chr4_C_albicans_SC5314,555422,7775422,750,left
Ca21chr4_C_albicans_SC5314,559760,7779760,693,left
Ca21chr4_C_albicans_SC5314,560349,7780349,692,left
Ca21chr4_C_albicans_SC5314,613578,7833578,691,left
Ca21chr4_C_albicans_SC5314,614104,7834104,690,left
Ca21chr4_C_albicans_SC5314,645145,7865145,689,left
Ca21chr4_C_albicans_SC5314,646189,7866189,688,left
Ca21chr4_C_albicans_SC5314,652147,7872147,687,left
Ca21chr4_C_albicans_SC5314,652340,7872340,686,left
Ca21chr4_C_albicans_SC5314,666439,7886439,685,left
Ca21chr4_C_albicans_SC5314,666454,7886454,684,left
Ca21chr4_C_albicans_SC5314,667440,7887440,683,left
Ca21chr4_C_albicans_SC5314,667880,7887880,682,left
Ca21chr4_C_albicans_SC5314,667999,7887999,681,left
Ca21chr4_C_albicans_SC5314,668083,7888083,680,left
Ca21chr4_C_albicans_SC5314,669158,7889158,679,left
Ca21chr4_C_albicans_SC5314,669728,7889728,678,left
Ca21chr4_C_albicans_SC5314,673761,7893761,677,left
Ca21chr4_C_albicans_SC5314,673826,7893826,676,left
Ca21chr4_C_albicans_SC5314,678442,7898442,620,left
Ca21chr4_C_albicans_SC5314,684324,7904324,563,left
Ca21chr4_C_albicans_SC5314,684573,7904573,562,left
Ca21chr4_C_albicans_SC5314,686527,7906527,561,left
Ca21chr4_C_albicans_SC5314,686558,7906558,560,left
Ca21chr4_C_albicans_SC5314,688509,7908509,559,left
Ca21chr4_C_albicans_SC5314,692920,7912920,558,left
Ca21chr4_C_albicans_SC5314,700146,7920146,557,left
Ca21chr4_C_albicans_SC5314,700788,7920788,556,left
Ca21chr4_C_albicans_SC5314,705614,7925614,555,left
Ca21chr4_C_albicans_SC5314,714399,7934399,498,left
Ca21chr4_C_albicans_SC5314,714434,7934434,497,left
Ca21chr4_C_albicans_SC5314,718147,7938147,440,left
Ca21chr4_C_albicans_SC5314,718249,7938249,439,left
Ca21chr4_C_albicans_SC5314,722443,7942443,438,left
Ca21chr4_C_albicans_SC5314,724479,7944479,437,left
Ca21chr4_C_albicans_SC5314,724953,7944953,436,left
Ca21chr4_C_albicans_SC5314,727200,7947200,425,left
Ca21chr4_C_albicans_SC5314,727213,7947213,423,left
Ca21chr4_C_albicans_SC5314,729502,7949502,381,left
Ca21chr4_C_albicans_SC5314,734033,7954033,327,left
Ca21chr4_C_albicans_SC5314,734699,7954699,326,left
Ca21chr4_C_albicans_SC5314,744807,7964807,325,left
Ca21chr4_C_albicans_SC5314,745169,7965169,324,left
Ca21chr4_C_albicans_SC5314,745427,7965427,323,left
Ca21chr4_C_albicans_SC5314,745481,7965481,322,left
Ca21chr4_C_albicans_SC5314,746171,7966171,318,left
Ca21chr4_C_albicans_SC5314,754537,7974537,315,left
Ca21chr4_C_albicans_SC5314,754887,7974887,314,left
Ca21chr4_C_albicans_SC5314,771113,7991113,313,left
Ca21chr4_C_albicans_SC5314,772395,7992395,310,left
Ca21chr4_C_albicans_SC5314,772817,7992817,306,left
Ca21chr4_C_albicans_SC5314,773128,7993128,305,left
Ca21chr4_C_albicans_SC5314,774278,7994278,299,left
Ca21chr4_C_albicans_SC5314,774334,7994334,241,left
Ca21chr4_C_albicans_SC5314,782420,8002420,181,left
Ca21chr4_C_albicans_SC5314,782562,8002562,178,left
Ca21chr4_C_albicans_SC5314,790616,8010616,175,left
Ca21chr4_C_albicans_SC5314,790673,8010673,174,left
Ca21chr4_C_albicans_SC5314,790766,8010766,122,left
Ca21chr4_C_albicans_SC5314,790769,8010769,90,left
Ca21chr4_C_albicans_SC5314,805852,8025852,69,left
Ca21chr4_C_albicans_SC5314,806008,8026008,68,left
Ca21chr4_C_albicans_SC5314,819592,8039592,67,left
Ca21chr4_C_albicans_SC5314,820055,8040055,64,left
Ca21chr4_C_albicans_SC5314,821928,8041928,61,left
Ca21chr4_C_albicans_SC5314,823484,8043484,60,left
Ca21chr4_C_albicans_SC5314,832468,8052468,59,left
Ca21chr4_C_albicans_SC5314,833894,8053894,58,left
Ca21chr4_C_albicans_SC5314,843022,8063022,57,left
Ca21chr4_C_albicans_SC5314,843231,8063231,56,left
Ca21chr4_C_albicans_SC5314,853389,8073389,55,left
Ca21chr4_C_albicans_SC5314,853420,8073420,54,left
Ca21chr4_C_albicans_SC5314,861442,8081442,53,left
Ca21chr4_C_albicans_SC5314,862186,8082186,52,left
Ca21chr4_C_albicans_SC5314,868748,8088748,51,left
