strain,chr,start.pos,length,prop.o.arm,arm
MAY154.GT,Ca21chr1_C_albicans_SC5314,989400,40504,0.367,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,948896,1591,0.3929,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,947305,16405,0.3939,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,930900,39,0.4044,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,930861,55067,0.4045,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,875794,3919,0.4397,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,871875,50918,0.4422,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,820957,1200,0.4748,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,819757,22496,0.4755,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,797261,1294,0.4899,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,795967,81157,0.4908,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,714810,3515,0.5427,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,711295,69281,0.5449,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,642014,2771,0.5893,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,639243,141471,0.591,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,497772,18,0.6815,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,497754,14058,0.6815,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,483696,1012,0.6905,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,482684,122146,0.6912,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,360538,78,0.7693,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,360460,58,0.7694,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,360402,1107,0.7694,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,359295,1030,0.7701,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,358265,843,0.7708,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,357422,552,0.7713,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,356870,1448,0.7717,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,355422,1063,0.7726,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,354359,599,0.7733,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,353760,534,0.7737,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,353226,52,0.774,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,353174,3260,0.774,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,349914,1049,0.7761,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,348865,230,0.7768,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,348635,592,0.777,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,348043,314,0.7773,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,347729,3019,0.7775,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,344710,4589,0.7795,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,340121,1265,0.7824,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,338856,4234,0.7832,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,334622,96216,0.7859,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,238406,566,0.8475,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,237840,5625,0.8478,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,232215,460,0.8514,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,231755,82342,0.8517,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,149413,631,0.9044,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,148782,3629,0.9048,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,145153,1335,0.9071,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,143818,255,0.908,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,143563,16861,0.9082,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,126702,2326,0.9189,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,124376,78992,0.9204,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,45384,4128,0.971,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,41256,41195,0.9736,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,61,61,1.0,left
MAY154.GT,Ca21chr1_C_albicans_SC5314,1650992,256,0.0524,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1651248,15566,0.0525,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1666814,200,0.0621,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1667014,1830,0.0622,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1668844,2132,0.0633,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1670976,32390,0.0647,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1703366,70,0.0846,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1703436,520,0.0846,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1703956,1366,0.085,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1705322,203396,0.0858,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1908718,3842,0.211,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1912560,27959,0.2134,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1940519,2709,0.2306,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1943228,17770,0.2323,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1960998,814,0.2432,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,1961812,44695,0.2437,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2006507,29,0.2713,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2006536,219633,0.2713,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2226169,1067,0.4065,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2227236,8184,0.4072,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2235420,897,0.4122,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2236317,43485,0.4128,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2279802,3152,0.4395,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2282954,8208,0.4415,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2291162,921,0.4465,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2292083,37873,0.4471,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2329956,1599,0.4704,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2331555,85517,0.4714,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2417072,46,0.5241,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2417118,99668,0.5241,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2516786,1920,0.5855,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2518706,97726,0.5867,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2616432,43,0.6468,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2616475,8976,0.6469,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2625451,308,0.6524,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2625759,447,0.6526,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2626206,105,0.6528,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2626311,15088,0.6529,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2641399,299,0.6622,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2641698,75858,0.6624,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2717556,913,0.7091,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2718469,41339,0.7097,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2759808,645,0.7351,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2760453,15646,0.7355,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2776099,9421,0.7451,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2785520,16532,0.7509,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2802052,1846,0.7611,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2803898,15681,0.7623,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2819579,174,0.7719,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2819753,119448,0.772,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2939201,3103,0.8456,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,2942304,60899,0.8475,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3003203,83,0.885,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3003286,21090,0.885,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3024376,380,0.898,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3024756,11695,0.8983,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3036451,1510,0.9055,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3037961,6057,0.9064,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3044018,63,0.9101,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3044081,13171,0.9102,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3057252,332,0.9183,right
MAY154.GT,Ca21chr1_C_albicans_SC5314,3057584,132416,0.9185,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,1858030,608,0.0359,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1857422,86980,0.0362,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1770442,1948,0.0814,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1768494,396903,0.0824,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1371591,785,0.2883,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1370806,9705,0.2887,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1361101,2680,0.2938,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1358421,1529,0.2952,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1356892,498,0.2959,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1356394,39674,0.2962,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1316720,319,0.3168,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1316401,14404,0.317,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1301997,1672,0.3244,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1300325,25151,0.3253,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1275174,80,0.3383,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1275094,323402,0.3384,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,951692,2570,0.5062,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,949122,40457,0.5075,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,908665,494,0.5285,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,908171,23914,0.5288,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,884257,1241,0.5412,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,883016,211378,0.5418,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,671638,869,0.6515,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,670769,204435,0.652,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,466334,492,0.758,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,465842,17567,0.7583,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,448275,1717,0.7674,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,446558,128366,0.7683,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,318192,2234,0.8349,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,315958,219371,0.8361,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,96587,2374,0.9499,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,94213,94213,0.9511,left
MAY154.GT,Ca21chr2_C_albicans_SC5314,1965124,181,0.1164,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,1965305,21077,0.1171,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,1986382,7791,0.1874,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,1994173,81502,0.2133,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,2075675,1412,0.4852,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,2077087,5637,0.4899,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,2082724,180,0.5087,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,2082904,112713,0.5093,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,2195617,29,0.8853,right
MAY154.GT,Ca21chr2_C_albicans_SC5314,2195646,34354,0.8854,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,767565,6285,0.0677,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,761280,10453,0.0754,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,750827,377,0.0881,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,750450,18758,0.0885,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,731692,266,0.1113,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,731426,142529,0.1116,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,588897,1608,0.2847,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,587289,6740,0.2867,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,580549,1916,0.2949,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,578633,1023,0.2972,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,577610,1409,0.2984,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,576201,6046,0.3002,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,570155,85,0.3075,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,570070,792,0.3076,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,569278,1426,0.3086,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,567852,11214,0.3103,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,556638,1980,0.3239,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,554658,33962,0.3263,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,520696,1649,0.3676,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,519047,7556,0.3696,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,511491,2412,0.3788,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,509079,8562,0.3817,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,500517,1844,0.3921,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,498673,73352,0.3943,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,425321,451,0.4834,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,424870,64774,0.484,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,360096,4262,0.5626,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,355834,5559,0.5678,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,350275,999,0.5746,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,349276,53146,0.5758,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,296130,2020,0.6403,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,294110,101231,0.6428,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,192879,4961,0.7657,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,187918,25643,0.7718,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,162275,389,0.8029,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,161886,70,0.8034,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,161816,2304,0.8035,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,159512,155998,0.8063,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,3514,448,0.9957,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,3066,3066,0.9963,left
MAY154.GT,Ca21chr3_C_albicans_SC5314,888663,3060,0.0639,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,891723,90164,0.067,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,981887,213,0.1596,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,982100,9279,0.1599,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,991379,125,0.1694,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,991504,68645,0.1695,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1060149,455,0.24,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1060604,91313,0.2405,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1151917,27,0.3343,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1151944,57317,0.3343,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1209261,68,0.3932,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1209329,8525,0.3933,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1217854,63,0.402,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1217917,278053,0.4021,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1495970,2196,0.6877,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1498166,85895,0.69,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1584061,416,0.7782,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1584477,28606,0.7786,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1613083,2656,0.808,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1615739,27117,0.8107,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1642856,537,0.8386,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1643393,135871,0.8391,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1779264,900,0.9787,right
MAY154.GT,Ca21chr3_C_albicans_SC5314,1780164,19836,0.9796,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,938109,938,0.0549,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,937171,93175,0.0558,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,843996,830,0.1497,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,843166,275353,0.1505,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,567813,97,0.4279,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,567716,276739,0.428,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,290977,1775,0.7068,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,289202,289202,0.7086,left
MAY154.GT,Ca21chr4_C_albicans_SC5314,1101623,1543,0.1746,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,1103166,357972,0.1771,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,1461138,731,0.77,right
MAY154.GT,Ca21chr4_C_albicans_SC5314,1461869,138131,0.7712,right
MAY154.GT,Ca21chr5_C_albicans_SC5314,258409,84,0.4487,left
MAY154.GT,Ca21chr5_C_albicans_SC5314,258325,258325,0.4489,left
MAY154.GT,Ca21chr5_C_albicans_SC5314,584812,1167,0.1574,right
MAY154.GT,Ca21chr5_C_albicans_SC5314,585979,604021,0.159,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,977120,5119,0.003,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,972001,37331,0.0082,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,934670,9065,0.0463,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,925605,2074,0.0555,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,923531,8938,0.0577,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,914593,75499,0.0668,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,839094,392,0.1438,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,838702,13149,0.1442,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,825553,645,0.1576,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,824908,2230,0.1583,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,822678,1439,0.1606,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,821239,459,0.162,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,820780,342,0.1625,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,820438,740,0.1629,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,819698,20991,0.1636,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,798707,8576,0.185,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,790131,64574,0.1938,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,725557,247,0.2597,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,725310,206225,0.2599,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,519085,1848,0.4703,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,517237,3428,0.4722,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,513809,788,0.4757,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,513021,265144,0.4765,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,247877,179,0.7471,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,247698,32575,0.7473,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,215123,438,0.7805,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,214685,6735,0.7809,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,207950,701,0.7878,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,207249,7141,0.7885,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,200108,5694,0.7958,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,194414,453,0.8016,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,193961,1039,0.8021,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,192922,2247,0.8031,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,190675,1201,0.8054,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,189474,9865,0.8067,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,179609,717,0.8167,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,178892,178892,0.8175,left
MAY154.GT,Ca21chr6_C_albicans_SC5314,996285,64,0.2704,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,996349,11184,0.2717,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,1007533,99,0.5138,right
MAY154.GT,Ca21chr6_C_albicans_SC5314,1007632,22368,0.5159,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,412939,105,0.0302,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,412834,119598,0.0305,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,293236,862,0.3113,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,292374,4125,0.3134,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,288249,1500,0.3231,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,286749,2949,0.3266,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,283800,1014,0.3335,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,282786,4889,0.3359,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,277897,169,0.3474,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,277728,12294,0.3478,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,265434,1756,0.3766,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,263678,59846,0.3808,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,203832,50,0.5213,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,203782,16765,0.5214,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,187017,476,0.5608,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,186541,14054,0.5619,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,172487,42,0.5949,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,172445,11765,0.595,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,160680,490,0.6227,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,160190,16709,0.6238,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,143481,184,0.663,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,143297,22755,0.6635,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,120542,611,0.7169,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,119931,119931,0.7183,left
MAY154.GT,Ca21chr7_C_albicans_SC5314,428855,229,0.0003,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,429084,114642,0.0007,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,543726,2701,0.2206,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,546427,20043,0.2258,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,566470,293,0.2643,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,566763,6903,0.2648,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,573666,65,0.2781,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,573731,46254,0.2782,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,619985,15365,0.3669,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,635350,38906,0.3964,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,674256,1220,0.471,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,675476,45859,0.4734,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,721335,1566,0.5613,right
MAY154.GT,Ca21chr7_C_albicans_SC5314,722901,3184,0.5644,right
