chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr1_C_albicans_SC5314,3037961,3037961,280,right
Ca21chr1_C_albicans_SC5314,3044018,3044018,281,right
Ca21chr1_C_albicans_SC5314,3044042,3044042,283,right
Ca21chr1_C_albicans_SC5314,3044081,3044081,286,right
Ca21chr1_C_albicans_SC5314,3057234,3057234,287,right
Ca21chr1_C_albicans_SC5314,3057252,3057252,290,right
Ca21chr1_C_albicans_SC5314,3057584,3057584,294,right
Ca21chr1_C_albicans_SC5314,3179624,3179624,295,right
Ca21chr1_C_albicans_SC5314,3180624,3180624,296,right
Ca21chr2_C_albicans_SC5314,94213,3284213,210,left
Ca21chr2_C_albicans_SC5314,96587,3286587,206,left
Ca21chr2_C_albicans_SC5314,178248,3368248,202,left
Ca21chr2_C_albicans_SC5314,179938,3369938,200,left
Ca21chr2_C_albicans_SC5314,179956,3369956,198,left
Ca21chr2_C_albicans_SC5314,315958,3505958,196,left
Ca21chr2_C_albicans_SC5314,318192,3508192,192,left
Ca21chr2_C_albicans_SC5314,339496,3529496,188,left
Ca21chr2_C_albicans_SC5314,342746,3532746,187,left
Ca21chr2_C_albicans_SC5314,347972,3537972,186,left
Ca21chr2_C_albicans_SC5314,348272,3538272,185,left
Ca21chr2_C_albicans_SC5314,428014,3618014,184,left
Ca21chr2_C_albicans_SC5314,429324,3619324,183,left
Ca21chr2_C_albicans_SC5314,440484,3630484,182,left
Ca21chr2_C_albicans_SC5314,442170,3632170,181,left
Ca21chr2_C_albicans_SC5314,446558,3636558,180,left
Ca21chr2_C_albicans_SC5314,448275,3638275,178,left
Ca21chr2_C_albicans_SC5314,465842,3655842,176,left
Ca21chr2_C_albicans_SC5314,466032,3656032,171,left
Ca21chr2_C_albicans_SC5314,466334,3656334,169,left
Ca21chr2_C_albicans_SC5314,470617,3660617,166,left
Ca21chr2_C_albicans_SC5314,473816,3663816,165,left
Ca21chr2_C_albicans_SC5314,670769,3860769,164,left
Ca21chr2_C_albicans_SC5314,671638,3861638,161,left
Ca21chr2_C_albicans_SC5314,804175,3994175,158,left
Ca21chr2_C_albicans_SC5314,810854,4000854,157,left
Ca21chr2_C_albicans_SC5314,829192,4019192,156,left
Ca21chr2_C_albicans_SC5314,830117,4020117,155,left
Ca21chr2_C_albicans_SC5314,869964,4059964,154,left
Ca21chr2_C_albicans_SC5314,869986,4059986,153,left
Ca21chr2_C_albicans_SC5314,883016,4073016,152,left
Ca21chr2_C_albicans_SC5314,884196,4074196,148,left
Ca21chr2_C_albicans_SC5314,884257,4074257,146,left
Ca21chr2_C_albicans_SC5314,900030,4090030,142,left
Ca21chr2_C_albicans_SC5314,902425,4092425,141,left
Ca21chr2_C_albicans_SC5314,908171,4098171,140,left
Ca21chr2_C_albicans_SC5314,908665,4098665,135,left
Ca21chr2_C_albicans_SC5314,917240,4107240,130,left
Ca21chr2_C_albicans_SC5314,918000,4108000,129,left
Ca21chr2_C_albicans_SC5314,924240,4114240,128,left
Ca21chr2_C_albicans_SC5314,924420,4114420,127,left
Ca21chr2_C_albicans_SC5314,926867,4116867,126,left
Ca21chr2_C_albicans_SC5314,928339,4118339,125,left
Ca21chr2_C_albicans_SC5314,928523,4118523,124,left
Ca21chr2_C_albicans_SC5314,933697,4123697,122,left
Ca21chr2_C_albicans_SC5314,933701,4123701,121,left
Ca21chr2_C_albicans_SC5314,949122,4139122,120,left
Ca21chr2_C_albicans_SC5314,951692,4141692,117,left
Ca21chr2_C_albicans_SC5314,983337,4173337,114,left
Ca21chr2_C_albicans_SC5314,985150,4175150,112,left
Ca21chr2_C_albicans_SC5314,991226,4181226,110,left
Ca21chr2_C_albicans_SC5314,1032474,4222474,108,left
Ca21chr2_C_albicans_SC5314,1032562,4222562,105,left
Ca21chr2_C_albicans_SC5314,1078160,4268160,102,left
Ca21chr2_C_albicans_SC5314,1080637,4270637,101,left
Ca21chr2_C_albicans_SC5314,1101696,4291696,100,left
Ca21chr2_C_albicans_SC5314,1102398,4292398,99,left
Ca21chr2_C_albicans_SC5314,1102705,4292705,97,left
Ca21chr2_C_albicans_SC5314,1231484,4421484,96,left
Ca21chr2_C_albicans_SC5314,1232244,4422244,94,left
Ca21chr2_C_albicans_SC5314,1275094,4465094,92,left
Ca21chr2_C_albicans_SC5314,1275174,4465174,89,left
Ca21chr2_C_albicans_SC5314,1300325,4490325,86,left
Ca21chr2_C_albicans_SC5314,1301997,4491997,82,left
Ca21chr2_C_albicans_SC5314,1304175,4494175,78,left
Ca21chr2_C_albicans_SC5314,1304803,4494803,77,left
Ca21chr2_C_albicans_SC5314,1305349,4495349,76,left
Ca21chr2_C_albicans_SC5314,1307724,4497724,75,left
Ca21chr2_C_albicans_SC5314,1316401,4506401,74,left
Ca21chr2_C_albicans_SC5314,1316720,4506720,72,left
Ca21chr2_C_albicans_SC5314,1323199,4513199,70,left
Ca21chr2_C_albicans_SC5314,1324259,4514259,68,left
Ca21chr2_C_albicans_SC5314,1333102,4523102,66,left
Ca21chr2_C_albicans_SC5314,1333746,4523746,65,left
Ca21chr2_C_albicans_SC5314,1356394,4546394,64,left
Ca21chr2_C_albicans_SC5314,1356892,4546892,61,left
Ca21chr2_C_albicans_SC5314,1358421,4548421,58,left
Ca21chr2_C_albicans_SC5314,1361101,4551101,55,left
Ca21chr2_C_albicans_SC5314,1361800,4551800,50,left
Ca21chr2_C_albicans_SC5314,1370806,4560806,48,left
Ca21chr2_C_albicans_SC5314,1371591,4561591,46,left
Ca21chr2_C_albicans_SC5314,1381562,4571562,44,left
Ca21chr2_C_albicans_SC5314,1381699,4571699,43,left
Ca21chr2_C_albicans_SC5314,1429999,4619999,42,left
Ca21chr2_C_albicans_SC5314,1431162,4621162,41,left
Ca21chr2_C_albicans_SC5314,1556520,4746520,40,left
Ca21chr2_C_albicans_SC5314,1558032,4748032,39,left
Ca21chr2_C_albicans_SC5314,1632663,4822663,38,left
Ca21chr2_C_albicans_SC5314,1633962,4823962,37,left
Ca21chr2_C_albicans_SC5314,1658011,4848011,36,left
Ca21chr2_C_albicans_SC5314,1658431,4848431,35,left
Ca21chr2_C_albicans_SC5314,1661106,4851106,34,left
Ca21chr2_C_albicans_SC5314,1670024,4860024,33,left
Ca21chr2_C_albicans_SC5314,1696768,4886768,32,left
Ca21chr2_C_albicans_SC5314,1699296,4889296,31,left
Ca21chr2_C_albicans_SC5314,1701311,4891311,30,left
Ca21chr2_C_albicans_SC5314,1702190,4892190,29,left
Ca21chr2_C_albicans_SC5314,1768494,4958494,28,left
Ca21chr2_C_albicans_SC5314,1770442,4960442,25,left
Ca21chr2_C_albicans_SC5314,1772772,4962772,22,left
Ca21chr2_C_albicans_SC5314,1774347,4964347,21,left
Ca21chr2_C_albicans_SC5314,1807539,4997539,20,left
Ca21chr2_C_albicans_SC5314,1808086,4998086,19,left
Ca21chr2_C_albicans_SC5314,1809617,4999617,18,left
Ca21chr2_C_albicans_SC5314,1810076,5000076,17,left
Ca21chr2_C_albicans_SC5314,1857422,5047422,16,left
Ca21chr2_C_albicans_SC5314,1858030,5048030,11,left
Ca21chr2_C_albicans_SC5314,1883400,5073400,6,left
Ca21chr2_C_albicans_SC5314,1883618,5073618,5,left
Ca21chr2_C_albicans_SC5314,1916588,5106588,4,left
Ca21chr2_C_albicans_SC5314,1917001,5107001,2,left
Ca21chr2_C_albicans_SC5314,1917002,5107002,1,left
Ca21chr2_C_albicans_SC5314,1928734,5118734,0,left
Ca21chr2_C_albicans_SC5314,1928734,5118734,0,right
Ca21chr2_C_albicans_SC5314,1965124,5155124,4,right
Ca21chr2_C_albicans_SC5314,1965305,5155305,8,right
Ca21chr2_C_albicans_SC5314,1986335,5176335,11,right
Ca21chr2_C_albicans_SC5314,1986382,5176382,14,right
Ca21chr2_C_albicans_SC5314,1994173,5184173,18,right
Ca21chr2_C_albicans_SC5314,2012150,5202150,20,right
Ca21chr2_C_albicans_SC5314,2012357,5202357,22,right
Ca21chr2_C_albicans_SC5314,2024762,5214762,23,right
Ca21chr2_C_albicans_SC5314,2024945,5214945,24,right
Ca21chr2_C_albicans_SC5314,2068896,5258896,25,right
Ca21chr2_C_albicans_SC5314,2071946,5261946,26,right
Ca21chr2_C_albicans_SC5314,2075675,5265675,29,right
Ca21chr2_C_albicans_SC5314,2077087,5267087,32,right
Ca21chr2_C_albicans_SC5314,2082724,5272724,34,right
Ca21chr2_C_albicans_SC5314,2082904,5272904,36,right
Ca21chr2_C_albicans_SC5314,2130336,5320336,37,right
Ca21chr2_C_albicans_SC5314,2130672,5320672,38,right
Ca21chr2_C_albicans_SC5314,2195617,5385617,40,right
Ca21chr2_C_albicans_SC5314,2195646,5385646,42,right
Ca21chr3_C_albicans_SC5314,3066,5423066,179,left
Ca21chr3_C_albicans_SC5314,3514,5423514,175,left
Ca21chr3_C_albicans_SC5314,13242,5433242,171,left
Ca21chr3_C_albicans_SC5314,159512,5579512,170,left
Ca21chr3_C_albicans_SC5314,161787,5581787,165,left
Ca21chr3_C_albicans_SC5314,161816,5581816,162,left
Ca21chr3_C_albicans_SC5314,161886,5581886,160,left
Ca21chr3_C_albicans_SC5314,162275,5582275,157,left
Ca21chr3_C_albicans_SC5314,187918,5607918,154,left
Ca21chr3_C_albicans_SC5314,192879,5612879,150,left
Ca21chr3_C_albicans_SC5314,206139,5626139,146,left
Ca21chr3_C_albicans_SC5314,207442,5627442,141,left
Ca21chr3_C_albicans_SC5314,224953,5644953,136,left
Ca21chr3_C_albicans_SC5314,225672,5645672,135,left
Ca21chr3_C_albicans_SC5314,291027,5711027,134,left
Ca21chr3_C_albicans_SC5314,291198,5711198,133,left
Ca21chr3_C_albicans_SC5314,294110,5714110,132,left
Ca21chr3_C_albicans_SC5314,296130,5716130,128,left
Ca21chr3_C_albicans_SC5314,319369,5739369,124,left
Ca21chr3_C_albicans_SC5314,320286,5740286,122,left
Ca21chr3_C_albicans_SC5314,349276,5769276,120,left
Ca21chr3_C_albicans_SC5314,350275,5770275,117,left
Ca21chr3_C_albicans_SC5314,355834,5775834,114,left
Ca21chr3_C_albicans_SC5314,360096,5780096,111,left
Ca21chr3_C_albicans_SC5314,369693,5789693,108,left
Ca21chr3_C_albicans_SC5314,369698,5789698,107,left
Ca21chr3_C_albicans_SC5314,424870,5844870,106,left
Ca21chr3_C_albicans_SC5314,425321,5845321,104,left
Ca21chr3_C_albicans_SC5314,477099,5897099,102,left
Ca21chr3_C_albicans_SC5314,477373,5897373,101,left
Ca21chr3_C_albicans_SC5314,498673,5918673,100,left
Ca21chr3_C_albicans_SC5314,500517,5920517,96,left
Ca21chr3_C_albicans_SC5314,501523,5921523,93,left
Ca21chr3_C_albicans_SC5314,509079,5929079,92,left
Ca21chr3_C_albicans_SC5314,511491,5931491,89,left
Ca21chr3_C_albicans_SC5314,511756,5931756,85,left
Ca21chr3_C_albicans_SC5314,514340,5934340,84,left
Ca21chr3_C_albicans_SC5314,517028,5937028,82,left
Ca21chr3_C_albicans_SC5314,519047,5939047,80,left
Ca21chr3_C_albicans_SC5314,520696,5940696,77,left
Ca21chr3_C_albicans_SC5314,524248,5944248,74,left
Ca21chr3_C_albicans_SC5314,527899,5947899,73,left
Ca21chr3_C_albicans_SC5314,544407,5964407,72,left
Ca21chr3_C_albicans_SC5314,552002,5972002,71,left
Ca21chr3_C_albicans_SC5314,554658,5974658,70,left
Ca21chr3_C_albicans_SC5314,556638,5976638,66,left
Ca21chr3_C_albicans_SC5314,564745,5984745,62,left
Ca21chr3_C_albicans_SC5314,566165,5986165,61,left
Ca21chr3_C_albicans_SC5314,567852,5987852,60,left
Ca21chr3_C_albicans_SC5314,569278,5989278,57,left
Ca21chr3_C_albicans_SC5314,570070,5990070,54,left
