chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr1_C_albicans_SC5314,1225459,1225459,580,left
Ca21chr1_C_albicans_SC5314,1225565,1225565,572,left
Ca21chr1_C_albicans_SC5314,1225606,1225606,563,left
Ca21chr1_C_albicans_SC5314,1225725,1225725,560,left
Ca21chr1_C_albicans_SC5314,1226321,1226321,557,left
Ca21chr1_C_albicans_SC5314,1230439,1230439,554,left
Ca21chr1_C_albicans_SC5314,1230530,1230530,552,left
Ca21chr1_C_albicans_SC5314,1230632,1230632,551,left
Ca21chr1_C_albicans_SC5314,1249428,1249428,548,left
Ca21chr1_C_albicans_SC5314,1250072,1250072,547,left
Ca21chr1_C_albicans_SC5314,1253780,1253780,546,left
Ca21chr1_C_albicans_SC5314,1255424,1255424,541,left
Ca21chr1_C_albicans_SC5314,1256260,1256260,534,left
Ca21chr1_C_albicans_SC5314,1256264,1256264,529,left
Ca21chr1_C_albicans_SC5314,1256266,1256266,523,left
Ca21chr1_C_albicans_SC5314,1256268,1256268,520,left
Ca21chr1_C_albicans_SC5314,1333393,1333393,502,left
Ca21chr1_C_albicans_SC5314,1337308,1337308,468,left
Ca21chr1_C_albicans_SC5314,1339555,1339555,434,left
Ca21chr1_C_albicans_SC5314,1340409,1340409,433,left
Ca21chr1_C_albicans_SC5314,1343820,1343820,432,left
Ca21chr1_C_albicans_SC5314,1344381,1344381,431,left
Ca21chr1_C_albicans_SC5314,1353690,1353690,430,left
Ca21chr1_C_albicans_SC5314,1353784,1353784,391,left
Ca21chr1_C_albicans_SC5314,1356476,1356476,352,left
Ca21chr1_C_albicans_SC5314,1357790,1357790,327,left
Ca21chr1_C_albicans_SC5314,1357868,1357868,302,left
Ca21chr1_C_albicans_SC5314,1357982,1357982,274,left
Ca21chr1_C_albicans_SC5314,1358099,1358099,246,left
Ca21chr1_C_albicans_SC5314,1362172,1362172,242,left
Ca21chr1_C_albicans_SC5314,1362651,1362651,237,left
Ca21chr1_C_albicans_SC5314,1421148,1421148,232,left
Ca21chr1_C_albicans_SC5314,1421334,1421334,215,left
Ca21chr1_C_albicans_SC5314,1421348,1421348,192,left
Ca21chr1_C_albicans_SC5314,1421353,1421353,184,left
Ca21chr1_C_albicans_SC5314,1421433,1421433,140,left
Ca21chr1_C_albicans_SC5314,1464197,1464197,138,left
Ca21chr1_C_albicans_SC5314,1464486,1464486,137,left
Ca21chr1_C_albicans_SC5314,1523274,1523274,136,left
Ca21chr1_C_albicans_SC5314,1523695,1523695,134,left
Ca21chr1_C_albicans_SC5314,1524770,1524770,132,left
Ca21chr1_C_albicans_SC5314,1526339,1526339,118,left
Ca21chr1_C_albicans_SC5314,1561667,1561667,104,left
Ca21chr1_C_albicans_SC5314,1561949,1561949,78,left
Ca21chr1_C_albicans_SC5314,1561973,1561973,43,left
Ca21chr1_C_albicans_SC5314,1561977,1561977,42,left
Ca21chr1_C_albicans_SC5314,1561994,1561994,5,left
Ca21chr1_C_albicans_SC5314,1562002,1562002,4,left
Ca21chr1_C_albicans_SC5314,1564502,1564502,0,left
Ca21chr1_C_albicans_SC5314,1564502,1564502,0,right
Ca21chr1_C_albicans_SC5314,1567275,1567275,4,right
Ca21chr1_C_albicans_SC5314,1568123,1568123,8,right
Ca21chr1_C_albicans_SC5314,1580902,1580902,9,right
Ca21chr1_C_albicans_SC5314,1607109,1607109,11,right
Ca21chr1_C_albicans_SC5314,1607220,1607220,13,right
Ca21chr1_C_albicans_SC5314,1619835,1619835,14,right
Ca21chr1_C_albicans_SC5314,1620699,1620699,16,right
Ca21chr1_C_albicans_SC5314,1621005,1621005,17,right
Ca21chr1_C_albicans_SC5314,1630011,1630011,23,right
Ca21chr1_C_albicans_SC5314,1634774,1634774,29,right
Ca21chr1_C_albicans_SC5314,1650378,1650378,39,right
Ca21chr1_C_albicans_SC5314,1653448,1653448,49,right
Ca21chr1_C_albicans_SC5314,1665917,1665917,50,right
Ca21chr1_C_albicans_SC5314,1668899,1668899,85,right
Ca21chr1_C_albicans_SC5314,1670976,1670976,120,right
Ca21chr1_C_albicans_SC5314,1680466,1680466,125,right
Ca21chr1_C_albicans_SC5314,1680523,1680523,127,right
Ca21chr1_C_albicans_SC5314,1680744,1680744,132,right
Ca21chr1_C_albicans_SC5314,1704936,1704936,164,right
Ca21chr1_C_albicans_SC5314,1704951,1704951,167,right
Ca21chr1_C_albicans_SC5314,1704980,1704980,172,right
Ca21chr1_C_albicans_SC5314,1704981,1704981,173,right
Ca21chr1_C_albicans_SC5314,1705050,1705050,208,right
Ca21chr1_C_albicans_SC5314,1705322,1705322,218,right
Ca21chr1_C_albicans_SC5314,1707464,1707464,262,right
Ca21chr1_C_albicans_SC5314,1707514,1707514,298,right
Ca21chr1_C_albicans_SC5314,1707537,1707537,301,right
Ca21chr1_C_albicans_SC5314,1708564,1708564,312,right
Ca21chr1_C_albicans_SC5314,1714513,1714513,313,right
Ca21chr1_C_albicans_SC5314,1715322,1715322,314,right
Ca21chr1_C_albicans_SC5314,1923890,1923890,315,right
Ca21chr1_C_albicans_SC5314,1923925,1923925,316,right
Ca21chr1_C_albicans_SC5314,1940140,1940140,317,right
Ca21chr1_C_albicans_SC5314,1940280,1940280,318,right
Ca21chr1_C_albicans_SC5314,1940519,1940519,344,right
Ca21chr1_C_albicans_SC5314,1942813,1942813,370,right
Ca21chr1_C_albicans_SC5314,2006385,2006385,381,right
Ca21chr1_C_albicans_SC5314,2006536,2006536,429,right
Ca21chr1_C_albicans_SC5314,2007642,2007642,488,right
Ca21chr1_C_albicans_SC5314,2020077,2020077,515,right
Ca21chr1_C_albicans_SC5314,2020083,2020083,519,right
Ca21chr1_C_albicans_SC5314,2020202,2020202,548,right
Ca21chr1_C_albicans_SC5314,2045892,2045892,549,right
Ca21chr1_C_albicans_SC5314,2048039,2048039,550,right
Ca21chr1_C_albicans_SC5314,2081423,2081423,551,right
Ca21chr1_C_albicans_SC5314,2085529,2085529,552,right
Ca21chr1_C_albicans_SC5314,2113342,2113342,555,right
Ca21chr1_C_albicans_SC5314,2113419,2113419,561,right
Ca21chr1_C_albicans_SC5314,2113491,2113491,564,right
Ca21chr1_C_albicans_SC5314,2164242,2164242,594,right
Ca21chr1_C_albicans_SC5314,2164287,2164287,626,right
Ca21chr1_C_albicans_SC5314,2164972,2164972,656,right
Ca21chr1_C_albicans_SC5314,2186160,2186160,659,right
Ca21chr1_C_albicans_SC5314,2187267,2187267,662,right
Ca21chr1_C_albicans_SC5314,2187492,2187492,667,right
Ca21chr1_C_albicans_SC5314,2188177,2188177,672,right
Ca21chr1_C_albicans_SC5314,2224613,2224613,674,right
Ca21chr1_C_albicans_SC5314,2224995,2224995,676,right
Ca21chr1_C_albicans_SC5314,2226169,2226169,704,right
Ca21chr1_C_albicans_SC5314,2226181,2226181,711,right
Ca21chr1_C_albicans_SC5314,2226909,2226909,746,right
Ca21chr1_C_albicans_SC5314,2227511,2227511,748,right
Ca21chr1_C_albicans_SC5314,2227600,2227600,749,right
Ca21chr1_C_albicans_SC5314,2227676,2227676,750,right
Ca21chr1_C_albicans_SC5314,2233428,2233428,753,right
Ca21chr1_C_albicans_SC5314,2233812,2233812,756,right
Ca21chr1_C_albicans_SC5314,2235068,2235068,773,right
Ca21chr1_C_albicans_SC5314,2235073,2235073,778,right
Ca21chr1_C_albicans_SC5314,2235126,2235126,814,right
Ca21chr1_C_albicans_SC5314,2235135,2235135,825,right
Ca21chr1_C_albicans_SC5314,2235138,2235138,826,right
Ca21chr1_C_albicans_SC5314,2236317,2236317,844,right
Ca21chr1_C_albicans_SC5314,2238177,2238177,845,right
Ca21chr1_C_albicans_SC5314,2238684,2238684,846,right
Ca21chr1_C_albicans_SC5314,2255356,2255356,860,right
Ca21chr1_C_albicans_SC5314,2257562,2257562,874,right
Ca21chr1_C_albicans_SC5314,2279802,2279802,877,right
Ca21chr1_C_albicans_SC5314,2281502,2281502,880,right
Ca21chr1_C_albicans_SC5314,2286407,2286407,896,right
Ca21chr1_C_albicans_SC5314,2286450,2286450,909,right
Ca21chr1_C_albicans_SC5314,2286457,2286457,911,right
Ca21chr1_C_albicans_SC5314,2286612,2286612,942,right
Ca21chr1_C_albicans_SC5314,2292087,2292087,960,right
Ca21chr1_C_albicans_SC5314,2292095,2292095,974,right
Ca21chr1_C_albicans_SC5314,2293943,2293943,1004,right
Ca21chr1_C_albicans_SC5314,2295055,2295055,1009,right
Ca21chr1_C_albicans_SC5314,2300457,2300457,1018,right
Ca21chr1_C_albicans_SC5314,2300488,2300488,1023,right
Ca21chr1_C_albicans_SC5314,2300624,2300624,1024,right
Ca21chr1_C_albicans_SC5314,2323049,2323049,1026,right
Ca21chr1_C_albicans_SC5314,2323216,2323216,1028,right
Ca21chr1_C_albicans_SC5314,2342632,2342632,1046,right
Ca21chr1_C_albicans_SC5314,2343064,2343064,1064,right
Ca21chr1_C_albicans_SC5314,2347511,2347511,1067,right
Ca21chr1_C_albicans_SC5314,2348808,2348808,1071,right
Ca21chr1_C_albicans_SC5314,2349224,2349224,1073,right
Ca21chr1_C_albicans_SC5314,2349563,2349563,1074,right
Ca21chr1_C_albicans_SC5314,2351016,2351016,1075,right
Ca21chr1_C_albicans_SC5314,2351139,2351139,1076,right
Ca21chr1_C_albicans_SC5314,2352344,2352344,1102,right
Ca21chr1_C_albicans_SC5314,2353849,2353849,1128,right
Ca21chr1_C_albicans_SC5314,2357311,2357311,1160,right
Ca21chr1_C_albicans_SC5314,2358778,2358778,1192,right
Ca21chr1_C_albicans_SC5314,2416596,2416596,1193,right
Ca21chr1_C_albicans_SC5314,2416742,2416742,1210,right
Ca21chr1_C_albicans_SC5314,2416797,2416797,1225,right
Ca21chr1_C_albicans_SC5314,2416901,2416901,1226,right
Ca21chr1_C_albicans_SC5314,2417065,2417065,1231,right
Ca21chr1_C_albicans_SC5314,2417118,2417118,1236,right
Ca21chr1_C_albicans_SC5314,2420673,2420673,1237,right
Ca21chr1_C_albicans_SC5314,2420796,2420796,1238,right
Ca21chr1_C_albicans_SC5314,2512102,2512102,1242,right
Ca21chr1_C_albicans_SC5314,2512610,2512610,1246,right
Ca21chr1_C_albicans_SC5314,2513223,2513223,1292,right
Ca21chr1_C_albicans_SC5314,2513902,2513902,1338,right
Ca21chr1_C_albicans_SC5314,2516786,2516786,1343,right
Ca21chr1_C_albicans_SC5314,2518393,2518393,1348,right
Ca21chr1_C_albicans_SC5314,2524562,2524562,1349,right
Ca21chr1_C_albicans_SC5314,2524709,2524709,1350,right
Ca21chr1_C_albicans_SC5314,2552482,2552482,1351,right
Ca21chr1_C_albicans_SC5314,2552681,2552681,1352,right
Ca21chr1_C_albicans_SC5314,2605569,2605569,1353,right
Ca21chr1_C_albicans_SC5314,2606001,2606001,1354,right
Ca21chr1_C_albicans_SC5314,2615296,2615296,1355,right
Ca21chr1_C_albicans_SC5314,2615467,2615467,1356,right
Ca21chr1_C_albicans_SC5314,2625451,2625451,1361,right
Ca21chr1_C_albicans_SC5314,2625759,2625759,1366,right
Ca21chr1_C_albicans_SC5314,2626061,2626061,1395,right
Ca21chr1_C_albicans_SC5314,2626077,2626077,1403,right
Ca21chr1_C_albicans_SC5314,2626084,2626084,1413,right
Ca21chr1_C_albicans_SC5314,2626349,2626349,1460,right
Ca21chr1_C_albicans_SC5314,2736283,2736283,1467,right
Ca21chr1_C_albicans_SC5314,2738848,2738848,1474,right
Ca21chr1_C_albicans_SC5314,2749700,2749700,1477,right
Ca21chr1_C_albicans_SC5314,2749884,2749884,1480,right
Ca21chr1_C_albicans_SC5314,2751593,2751593,1483,right
Ca21chr1_C_albicans_SC5314,2753392,2753392,1486,right
Ca21chr1_C_albicans_SC5314,2785647,2785647,1487,right
Ca21chr1_C_albicans_SC5314,2789448,2789448,1488,right
Ca21chr1_C_albicans_SC5314,2802052,2802052,1491,right
Ca21chr1_C_albicans_SC5314,2803454,2803454,1537,right
Ca21chr1_C_albicans_SC5314,2803898,2803898,1586,right
Ca21chr1_C_albicans_SC5314,2906893,2906893,1588,right
Ca21chr1_C_albicans_SC5314,2909317,2909317,1590,right
Ca21chr1_C_albicans_SC5314,2914158,2914158,1600,right
Ca21chr1_C_albicans_SC5314,2919185,2919185,1610,right
Ca21chr1_C_albicans_SC5314,2921345,2921345,1615,right
Ca21chr1_C_albicans_SC5314,2924700,2924700,1621,right
Ca21chr1_C_albicans_SC5314,2925061,2925061,1627,right
Ca21chr1_C_albicans_SC5314,2946537,2946537,1630,right
Ca21chr1_C_albicans_SC5314,2948694,2948694,1633,right
Ca21chr1_C_albicans_SC5314,2955122,2955122,1634,right
Ca21chr1_C_albicans_SC5314,2955316,2955316,1635,right
Ca21chr1_C_albicans_SC5314,2963244,2963244,1664,right
Ca21chr1_C_albicans_SC5314,2965229,2965229,1693,right
Ca21chr1_C_albicans_SC5314,2970489,2970489,1694,right
Ca21chr1_C_albicans_SC5314,2972436,2972436,1695,right
Ca21chr1_C_albicans_SC5314,3001711,3001711,1698,right
Ca21chr1_C_albicans_SC5314,3001827,3001827,1701,right
Ca21chr1_C_albicans_SC5314,3015712,3015712,1704,right
Ca21chr1_C_albicans_SC5314,3016175,3016175,1707,right
Ca21chr1_C_albicans_SC5314,3020892,3020892,1739,right
Ca21chr1_C_albicans_SC5314,3020982,3020982,1764,right
Ca21chr1_C_albicans_SC5314,3021065,3021065,1793,right
Ca21chr1_C_albicans_SC5314,3036379,3036379,1800,right
Ca21chr1_C_albicans_SC5314,3036451,3036451,1821,right
Ca21chr1_C_albicans_SC5314,3037961,3037961,1841,right
Ca21chr1_C_albicans_SC5314,3061207,3061207,1846,right
Ca21chr1_C_albicans_SC5314,3061551,3061551,1851,right
Ca21chr1_C_albicans_SC5314,3073685,3073685,1852,right
Ca21chr1_C_albicans_SC5314,3074212,3074212,1853,right
Ca21chr1_C_albicans_SC5314,3086408,3086408,1854,right
Ca21chr1_C_albicans_SC5314,3086480,3086480,1855,right
Ca21chr1_C_albicans_SC5314,3087448,3087448,1856,right
Ca21chr1_C_albicans_SC5314,3087528,3087528,1857,right
Ca21chr1_C_albicans_SC5314,3150474,3150474,1858,right
Ca21chr1_C_albicans_SC5314,3150684,3150684,1859,right
Ca21chr1_C_albicans_SC5314,3169986,3169986,1860,right
Ca21chr1_C_albicans_SC5314,3170499,3170499,1861,right
Ca21chr1_C_albicans_SC5314,3178972,3178972,1876,right
Ca21chr1_C_albicans_SC5314,3178982,3178982,1880,right
Ca21chr1_C_albicans_SC5314,3179138,3179138,1891,right
Ca21chr1_C_albicans_SC5314,3179624,3179624,1894,right
Ca21chr1_C_albicans_SC5314,3179805,3179805,1898,right
Ca21chr1_C_albicans_SC5314,3180624,3180624,1899,right
Ca21chr1_C_albicans_SC5314,3182959,3182959,1900,right
Ca21chr1_C_albicans_SC5314,3183553,3183553,1902,right
Ca21chr1_C_albicans_SC5314,3184107,3184107,1903,right
Ca21chr1_C_albicans_SC5314,3184633,3184633,1906,right
Ca21chr1_C_albicans_SC5314,3184697,3184697,1909,right
Ca21chr2_C_albicans_SC5314,6816,3196816,2237,left
Ca21chr2_C_albicans_SC5314,7477,3197477,2233,left
Ca21chr2_C_albicans_SC5314,128098,3318098,2229,left
Ca21chr2_C_albicans_SC5314,129112,3319112,2228,left
Ca21chr2_C_albicans_SC5314,162249,3352249,2227,left
Ca21chr2_C_albicans_SC5314,167025,3357025,2225,left
Ca21chr2_C_albicans_SC5314,200292,3390292,2223,left
Ca21chr2_C_albicans_SC5314,200648,3390648,2222,left
Ca21chr2_C_albicans_SC5314,200747,3390747,2221,left
Ca21chr2_C_albicans_SC5314,201007,3391007,2220,left
Ca21chr2_C_albicans_SC5314,216448,3406448,2219,left
Ca21chr2_C_albicans_SC5314,217189,3407189,2215,left
Ca21chr2_C_albicans_SC5314,228802,3418802,2211,left
Ca21chr2_C_albicans_SC5314,230255,3420255,2207,left
Ca21chr2_C_albicans_SC5314,253987,3443987,2203,left
Ca21chr2_C_albicans_SC5314,254274,3444274,2201,left
Ca21chr2_C_albicans_SC5314,254331,3444331,2200,left
Ca21chr2_C_albicans_SC5314,254424,3444424,2196,left
Ca21chr2_C_albicans_SC5314,254436,3444436,2194,left
Ca21chr2_C_albicans_SC5314,254456,3444456,2185,left
Ca21chr2_C_albicans_SC5314,317899,3507899,2167,left
Ca21chr2_C_albicans_SC5314,318145,3508145,2161,left
Ca21chr2_C_albicans_SC5314,318192,3508192,2155,left
Ca21chr2_C_albicans_SC5314,337792,3527792,2147,left
Ca21chr2_C_albicans_SC5314,338280,3528280,2146,left
Ca21chr2_C_albicans_SC5314,407230,3597230,2145,left
Ca21chr2_C_albicans_SC5314,415907,3605907,2133,left
Ca21chr2_C_albicans_SC5314,422320,3612320,2121,left
Ca21chr2_C_albicans_SC5314,426994,3616994,2110,left
Ca21chr2_C_albicans_SC5314,428014,3618014,2099,left
Ca21chr2_C_albicans_SC5314,429324,3619324,2098,left
Ca21chr2_C_albicans_SC5314,441056,3631056,2097,left
Ca21chr2_C_albicans_SC5314,441465,3631465,2093,left
Ca21chr2_C_albicans_SC5314,455429,3645429,2089,left
Ca21chr2_C_albicans_SC5314,455791,3645791,2088,left
Ca21chr2_C_albicans_SC5314,461602,3651602,2087,left
Ca21chr2_C_albicans_SC5314,464344,3654344,2085,left
Ca21chr2_C_albicans_SC5314,465842,3655842,2081,left
Ca21chr2_C_albicans_SC5314,466032,3656032,2074,left
Ca21chr2_C_albicans_SC5314,466334,3656334,2051,left
Ca21chr2_C_albicans_SC5314,469744,3659744,2029,left
Ca21chr2_C_albicans_SC5314,470617,3660617,2028,left
Ca21chr2_C_albicans_SC5314,473816,3663816,2027,left
Ca21chr2_C_albicans_SC5314,473885,3663885,2025,left
Ca21chr2_C_albicans_SC5314,495727,3685727,2024,left
Ca21chr2_C_albicans_SC5314,496612,3686612,1971,left
Ca21chr2_C_albicans_SC5314,515493,3705493,1918,left
Ca21chr2_C_albicans_SC5314,517260,3707260,1914,left
Ca21chr2_C_albicans_SC5314,517842,3707842,1910,left
Ca21chr2_C_albicans_SC5314,517970,3707970,1908,left
