chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr1_C_albicans_SC5314,1091377,1091377,85,left
Ca21chr1_C_albicans_SC5314,1097166,1097166,84,left
Ca21chr1_C_albicans_SC5314,1151648,1151648,83,left
Ca21chr1_C_albicans_SC5314,1153649,1153649,82,left
Ca21chr1_C_albicans_SC5314,1218086,1218086,81,left
Ca21chr1_C_albicans_SC5314,1223111,1223111,77,left
Ca21chr1_C_albicans_SC5314,1224712,1224712,75,left
Ca21chr1_C_albicans_SC5314,1356476,1356476,71,left
Ca21chr1_C_albicans_SC5314,1357741,1357741,66,left
Ca21chr1_C_albicans_SC5314,1358007,1358007,65,left
Ca21chr1_C_albicans_SC5314,1358200,1358200,61,left
Ca21chr1_C_albicans_SC5314,1358775,1358775,57,left
Ca21chr1_C_albicans_SC5314,1359371,1359371,53,left
Ca21chr1_C_albicans_SC5314,1359461,1359461,52,left
Ca21chr1_C_albicans_SC5314,1362651,1362651,47,left
Ca21chr1_C_albicans_SC5314,1376027,1376027,43,left
Ca21chr1_C_albicans_SC5314,1390706,1390706,39,left
Ca21chr1_C_albicans_SC5314,1400388,1400388,35,left
Ca21chr1_C_albicans_SC5314,1400439,1400439,34,left
Ca21chr1_C_albicans_SC5314,1421850,1421850,33,left
Ca21chr1_C_albicans_SC5314,1432991,1432991,28,left
Ca21chr1_C_albicans_SC5314,1463244,1463244,23,left
Ca21chr1_C_albicans_SC5314,1464486,1464486,22,left
Ca21chr1_C_albicans_SC5314,1484004,1484004,21,left
Ca21chr1_C_albicans_SC5314,1497696,1497696,16,left
Ca21chr1_C_albicans_SC5314,1524770,1524770,11,left
Ca21chr1_C_albicans_SC5314,1526268,1526268,7,left
Ca21chr1_C_albicans_SC5314,1561268,1561268,3,left
Ca21chr1_C_albicans_SC5314,1562002,1562002,2,left
Ca21chr1_C_albicans_SC5314,1564502,1564502,0,left
Ca21chr1_C_albicans_SC5314,1564502,1564502,0,right
Ca21chr1_C_albicans_SC5314,1574820,1574820,1,right
Ca21chr1_C_albicans_SC5314,1574862,1574862,2,right
Ca21chr1_C_albicans_SC5314,1607109,1607109,4,right
Ca21chr1_C_albicans_SC5314,1607705,1607705,6,right
Ca21chr1_C_albicans_SC5314,1619835,1619835,7,right
Ca21chr1_C_albicans_SC5314,1619885,1619885,11,right
Ca21chr1_C_albicans_SC5314,1619907,1619907,15,right
Ca21chr1_C_albicans_SC5314,1626060,1626060,16,right
Ca21chr1_C_albicans_SC5314,1650538,1650538,17,right
Ca21chr1_C_albicans_SC5314,1655955,1655955,21,right
Ca21chr1_C_albicans_SC5314,1658199,1658199,26,right
Ca21chr1_C_albicans_SC5314,1659940,1659940,27,right
Ca21chr1_C_albicans_SC5314,1661509,1661509,28,right
Ca21chr1_C_albicans_SC5314,1707319,1707319,30,right
Ca21chr1_C_albicans_SC5314,1708564,1708564,32,right
Ca21chr1_C_albicans_SC5314,1827891,1827891,36,right
Ca21chr1_C_albicans_SC5314,1836018,1836018,40,right
Ca21chr1_C_albicans_SC5314,1875816,1875816,41,right
Ca21chr1_C_albicans_SC5314,1876520,1876520,42,right
Ca21chr1_C_albicans_SC5314,1940140,1940140,44,right
Ca21chr1_C_albicans_SC5314,1954521,1954521,46,right
Ca21chr1_C_albicans_SC5314,1955881,1955881,49,right
Ca21chr1_C_albicans_SC5314,1955974,1955974,52,right
Ca21chr1_C_albicans_SC5314,1961080,1961080,56,right
Ca21chr1_C_albicans_SC5314,1961812,1961812,60,right
Ca21chr1_C_albicans_SC5314,1965001,1965001,64,right
Ca21chr1_C_albicans_SC5314,1981735,1981735,68,right
Ca21chr1_C_albicans_SC5314,1985354,1985354,69,right
Ca21chr1_C_albicans_SC5314,1989661,1989661,74,right
Ca21chr1_C_albicans_SC5314,1989826,1989826,78,right
Ca21chr1_C_albicans_SC5314,2080809,2080809,82,right
Ca21chr1_C_albicans_SC5314,2081290,2081290,86,right
Ca21chr1_C_albicans_SC5314,2100386,2100386,90,right
Ca21chr1_C_albicans_SC5314,2104211,2104211,94,right
Ca21chr1_C_albicans_SC5314,2113342,2113342,95,right
Ca21chr1_C_albicans_SC5314,2113419,2113419,96,right
Ca21chr1_C_albicans_SC5314,2113491,2113491,98,right
Ca21chr1_C_albicans_SC5314,2188686,2188686,101,right
Ca21chr1_C_albicans_SC5314,2191452,2191452,104,right
Ca21chr1_C_albicans_SC5314,2224613,2224613,105,right
Ca21chr1_C_albicans_SC5314,2224995,2224995,106,right
Ca21chr1_C_albicans_SC5314,2357311,2357311,108,right
Ca21chr1_C_albicans_SC5314,2358778,2358778,110,right
Ca21chr1_C_albicans_SC5314,2368806,2368806,111,right
Ca21chr1_C_albicans_SC5314,2370223,2370223,112,right
Ca21chr1_C_albicans_SC5314,2403089,2403089,116,right
Ca21chr1_C_albicans_SC5314,2410898,2410898,120,right
Ca21chr1_C_albicans_SC5314,2416742,2416742,122,right
Ca21chr1_C_albicans_SC5314,2419298,2419298,124,right
Ca21chr1_C_albicans_SC5314,2512102,2512102,128,right
Ca21chr1_C_albicans_SC5314,2513077,2513077,133,right
Ca21chr1_C_albicans_SC5314,2513223,2513223,134,right
Ca21chr1_C_albicans_SC5314,2516786,2516786,138,right
Ca21chr1_C_albicans_SC5314,2521184,2521184,142,right
Ca21chr1_C_albicans_SC5314,2759808,2759808,146,right
Ca21chr1_C_albicans_SC5314,2761286,2761286,150,right
Ca21chr1_C_albicans_SC5314,2766429,2766429,154,right
Ca21chr1_C_albicans_SC5314,2785647,2785647,158,right
Ca21chr1_C_albicans_SC5314,2901837,2901837,159,right
Ca21chr1_C_albicans_SC5314,2903313,2903313,160,right
Ca21chr1_C_albicans_SC5314,2963244,2963244,164,right
Ca21chr1_C_albicans_SC5314,2966788,2966788,168,right
Ca21chr1_C_albicans_SC5314,3001711,3001711,169,right
Ca21chr1_C_albicans_SC5314,3003417,3003417,170,right
Ca21chr1_C_albicans_SC5314,3020778,3020778,171,right
Ca21chr1_C_albicans_SC5314,3020982,3020982,175,right
Ca21chr1_C_albicans_SC5314,3021586,3021586,180,right
Ca21chr1_C_albicans_SC5314,3096279,3096279,181,right
Ca21chr1_C_albicans_SC5314,3100488,3100488,182,right
Ca21chr1_C_albicans_SC5314,3145190,3145190,186,right
Ca21chr1_C_albicans_SC5314,3145935,3145935,190,right
Ca21chr1_C_albicans_SC5314,3179138,3179138,191,right
Ca21chr1_C_albicans_SC5314,3184598,3184598,192,right
Ca21chr2_C_albicans_SC5314,18388,3208388,209,left
Ca21chr2_C_albicans_SC5314,21181,3211181,207,left
Ca21chr2_C_albicans_SC5314,144675,3334675,205,left
Ca21chr2_C_albicans_SC5314,147367,3337367,204,left
Ca21chr2_C_albicans_SC5314,288357,3478357,203,left
Ca21chr2_C_albicans_SC5314,289262,3479262,202,left
Ca21chr2_C_albicans_SC5314,312237,3502237,201,left
Ca21chr2_C_albicans_SC5314,312487,3502487,198,left
Ca21chr2_C_albicans_SC5314,315237,3505237,195,left
Ca21chr2_C_albicans_SC5314,318212,3508212,194,left
Ca21chr2_C_albicans_SC5314,339496,3529496,193,left
Ca21chr2_C_albicans_SC5314,342746,3532746,192,left
Ca21chr2_C_albicans_SC5314,407219,3597219,191,left
Ca21chr2_C_albicans_SC5314,416426,3606426,189,left
Ca21chr2_C_albicans_SC5314,427379,3617379,187,left
Ca21chr2_C_albicans_SC5314,440484,3630484,186,left
Ca21chr2_C_albicans_SC5314,448282,3638282,184,left
Ca21chr2_C_albicans_SC5314,461602,3651602,181,left
Ca21chr2_C_albicans_SC5314,466032,3656032,177,left
Ca21chr2_C_albicans_SC5314,466334,3656334,176,left
Ca21chr2_C_albicans_SC5314,466364,3656364,173,left
Ca21chr2_C_albicans_SC5314,511479,3701479,170,left
Ca21chr2_C_albicans_SC5314,515048,3705048,168,left
Ca21chr2_C_albicans_SC5314,520926,3710926,166,left
Ca21chr2_C_albicans_SC5314,704261,3894261,165,left
Ca21chr2_C_albicans_SC5314,737652,3927652,161,left
Ca21chr2_C_albicans_SC5314,769494,3959494,159,left
Ca21chr2_C_albicans_SC5314,832288,4022288,157,left
Ca21chr2_C_albicans_SC5314,832378,4022378,156,left
Ca21chr2_C_albicans_SC5314,898246,4088246,155,left
Ca21chr2_C_albicans_SC5314,898411,4088411,153,left
Ca21chr2_C_albicans_SC5314,907408,4097408,151,left
Ca21chr2_C_albicans_SC5314,908665,4098665,148,left
Ca21chr2_C_albicans_SC5314,925188,4115188,145,left
Ca21chr2_C_albicans_SC5314,928523,4118523,141,left
Ca21chr2_C_albicans_SC5314,931846,4121846,138,left
Ca21chr2_C_albicans_SC5314,931855,4121855,137,left
Ca21chr2_C_albicans_SC5314,948287,4138287,136,left
Ca21chr2_C_albicans_SC5314,951692,4141692,133,left
Ca21chr2_C_albicans_SC5314,955006,4145006,130,left
Ca21chr2_C_albicans_SC5314,965470,4155470,129,left
Ca21chr2_C_albicans_SC5314,1052868,4242868,128,left
Ca21chr2_C_albicans_SC5314,1053305,4243305,125,left
Ca21chr2_C_albicans_SC5314,1100939,4290939,122,left
Ca21chr2_C_albicans_SC5314,1105214,4295214,120,left
Ca21chr2_C_albicans_SC5314,1105440,4295440,119,left
Ca21chr2_C_albicans_SC5314,1105485,4295485,114,left
Ca21chr2_C_albicans_SC5314,1108076,4298076,112,left
Ca21chr2_C_albicans_SC5314,1112096,4302096,108,left
Ca21chr2_C_albicans_SC5314,1121112,4311112,107,left
Ca21chr2_C_albicans_SC5314,1125697,4315697,106,left
Ca21chr2_C_albicans_SC5314,1167117,4357117,105,left
Ca21chr2_C_albicans_SC5314,1171368,4361368,104,left
Ca21chr2_C_albicans_SC5314,1260836,4450836,103,left
Ca21chr2_C_albicans_SC5314,1267414,4457414,101,left
Ca21chr2_C_albicans_SC5314,1278103,4468103,99,left
Ca21chr2_C_albicans_SC5314,1278617,4468617,98,left
Ca21chr2_C_albicans_SC5314,1290578,4480578,97,left
Ca21chr2_C_albicans_SC5314,1290623,4480623,96,left
Ca21chr2_C_albicans_SC5314,1297631,4487631,95,left
Ca21chr2_C_albicans_SC5314,1302289,4492289,94,left
Ca21chr2_C_albicans_SC5314,1310020,4500020,93,left
Ca21chr2_C_albicans_SC5314,1310608,4500608,91,left
Ca21chr2_C_albicans_SC5314,1316401,4506401,89,left
Ca21chr2_C_albicans_SC5314,1319452,4509452,88,left
Ca21chr2_C_albicans_SC5314,1319776,4509776,87,left
Ca21chr2_C_albicans_SC5314,1324259,4514259,85,left
Ca21chr2_C_albicans_SC5314,1350480,4540480,83,left
Ca21chr2_C_albicans_SC5314,1361800,4551800,82,left
Ca21chr2_C_albicans_SC5314,1363160,4553160,80,left
Ca21chr2_C_albicans_SC5314,1367961,4557961,76,left
Ca21chr2_C_albicans_SC5314,1370585,4560585,72,left
Ca21chr2_C_albicans_SC5314,1374284,4564284,70,left
Ca21chr2_C_albicans_SC5314,1421756,4611756,68,left
Ca21chr2_C_albicans_SC5314,1421794,4611794,67,left
Ca21chr2_C_albicans_SC5314,1425636,4615636,66,left
Ca21chr2_C_albicans_SC5314,1427824,4617824,65,left
Ca21chr2_C_albicans_SC5314,1431005,4621005,64,left
Ca21chr2_C_albicans_SC5314,1431162,4621162,63,left
Ca21chr2_C_albicans_SC5314,1434453,4624453,62,left
Ca21chr2_C_albicans_SC5314,1436459,4626459,60,left
Ca21chr2_C_albicans_SC5314,1537043,4727043,58,left
Ca21chr2_C_albicans_SC5314,1545665,4735665,56,left
Ca21chr2_C_albicans_SC5314,1556520,4746520,54,left
Ca21chr2_C_albicans_SC5314,1558032,4748032,53,left
Ca21chr2_C_albicans_SC5314,1599537,4789537,52,left
Ca21chr2_C_albicans_SC5314,1619138,4809138,50,left
Ca21chr2_C_albicans_SC5314,1625756,4815756,48,left
Ca21chr2_C_albicans_SC5314,1632663,4822663,47,left
Ca21chr2_C_albicans_SC5314,1634350,4824350,45,left
Ca21chr2_C_albicans_SC5314,1657363,4847363,43,left
Ca21chr2_C_albicans_SC5314,1670024,4860024,40,left
Ca21chr2_C_albicans_SC5314,1672087,4862087,37,left
Ca21chr2_C_albicans_SC5314,1677961,4867961,36,left
Ca21chr2_C_albicans_SC5314,1722676,4912676,35,left
Ca21chr2_C_albicans_SC5314,1724262,4914262,32,left
Ca21chr2_C_albicans_SC5314,1730215,4920215,27,left
Ca21chr2_C_albicans_SC5314,1807477,4997477,25,left
Ca21chr2_C_albicans_SC5314,1808086,4998086,24,left
Ca21chr2_C_albicans_SC5314,1820272,5010272,23,left
Ca21chr2_C_albicans_SC5314,1823376,5013376,20,left
Ca21chr2_C_albicans_SC5314,1855450,5045450,17,left
Ca21chr2_C_albicans_SC5314,1859742,5049742,13,left
Ca21chr2_C_albicans_SC5314,1874636,5064636,9,left
Ca21chr2_C_albicans_SC5314,1878641,5068641,5,left
Ca21chr2_C_albicans_SC5314,1878658,5068658,4,left
Ca21chr2_C_albicans_SC5314,1887501,5077501,2,left
Ca21chr2_C_albicans_SC5314,1928734,5118734,0,left
Ca21chr2_C_albicans_SC5314,1928734,5118734,0,right
Ca21chr2_C_albicans_SC5314,2012150,5202150,2,right
Ca21chr2_C_albicans_SC5314,2012357,5202357,4,right
Ca21chr3_C_albicans_SC5314,43998,5463998,107,left
Ca21chr3_C_albicans_SC5314,44024,5464024,106,left
Ca21chr3_C_albicans_SC5314,85531,5505531,105,left
Ca21chr3_C_albicans_SC5314,85546,5505546,104,left
Ca21chr3_C_albicans_SC5314,156880,5576880,103,left
Ca21chr3_C_albicans_SC5314,161816,5581816,102,left
Ca21chr3_C_albicans_SC5314,208303,5628303,101,left
Ca21chr3_C_albicans_SC5314,209257,5629257,99,left
Ca21chr3_C_albicans_SC5314,217998,5637998,97,left
Ca21chr3_C_albicans_SC5314,225672,5645672,96,left
Ca21chr3_C_albicans_SC5314,338932,5758932,95,left
Ca21chr3_C_albicans_SC5314,341983,5761983,92,left
Ca21chr3_C_albicans_SC5314,353611,5773611,89,left
Ca21chr3_C_albicans_SC5314,360096,5780096,86,left
Ca21chr3_C_albicans_SC5314,360855,5780855,83,left
Ca21chr3_C_albicans_SC5314,361698,5781698,80,left
Ca21chr3_C_albicans_SC5314,377534,5797534,77,left
Ca21chr3_C_albicans_SC5314,379787,5799787,76,left
Ca21chr3_C_albicans_SC5314,388892,5808892,75,left
Ca21chr3_C_albicans_SC5314,390135,5810135,72,left
Ca21chr3_C_albicans_SC5314,396883,5816883,69,left
Ca21chr3_C_albicans_SC5314,396943,5816943,67,left
Ca21chr3_C_albicans_SC5314,424513,5844513,65,left
Ca21chr3_C_albicans_SC5314,425261,5845261,62,left
Ca21chr3_C_albicans_SC5314,490235,5910235,59,left
Ca21chr3_C_albicans_SC5314,492140,5912140,56,left
Ca21chr3_C_albicans_SC5314,498673,5918673,53,left
Ca21chr3_C_albicans_SC5314,511491,5931491,50,left
Ca21chr3_C_albicans_SC5314,524745,5944745,46,left
Ca21chr3_C_albicans_SC5314,526039,5946039,45,left
Ca21chr3_C_albicans_SC5314,532029,5952029,44,left
Ca21chr3_C_albicans_SC5314,534182,5954182,43,left
Ca21chr3_C_albicans_SC5314,552002,5972002,42,left
Ca21chr3_C_albicans_SC5314,553068,5973068,41,left
Ca21chr3_C_albicans_SC5314,556668,5976668,39,left
Ca21chr3_C_albicans_SC5314,562527,5982527,37,left
Ca21chr3_C_albicans_SC5314,568910,5988910,33,left
Ca21chr3_C_albicans_SC5314,577327,5997327,30,left
Ca21chr3_C_albicans_SC5314,577493,5997493,27,left
Ca21chr3_C_albicans_SC5314,586974,6006974,23,left
Ca21chr3_C_albicans_SC5314,588992,6008992,22,left
Ca21chr3_C_albicans_SC5314,676116,6096116,21,left
Ca21chr3_C_albicans_SC5314,681358,6101358,20,left
Ca21chr3_C_albicans_SC5314,694831,6114831,19,left
Ca21chr3_C_albicans_SC5314,710111,6130111,17,left
Ca21chr3_C_albicans_SC5314,750450,6170450,15,left
Ca21chr3_C_albicans_SC5314,755809,6175809,10,left
Ca21chr3_C_albicans_SC5314,779459,6199459,5,left
Ca21chr3_C_albicans_SC5314,781762,6201762,2,left
Ca21chr3_C_albicans_SC5314,782333,6202333,1,left
Ca21chr3_C_albicans_SC5314,824907,6244907,0,left
Ca21chr3_C_albicans_SC5314,824907,6244907,0,right
Ca21chr3_C_albicans_SC5314,874788,6294788,4,right
Ca21chr3_C_albicans_SC5314,877636,6297636,8,right
Ca21chr3_C_albicans_SC5314,981911,6401911,11,right
Ca21chr3_C_albicans_SC5314,983451,6403451,14,right
Ca21chr3_C_albicans_SC5314,1042835,6462835,17,right
Ca21chr3_C_albicans_SC5314,1054505,6474505,20,right
Ca21chr3_C_albicans_SC5314,1075194,6495194,21,right
Ca21chr3_C_albicans_SC5314,1075341,6495341,22,right
Ca21chr3_C_albicans_SC5314,1110197,6530197,23,right
Ca21chr3_C_albicans_SC5314,1110880,6530880,24,right
Ca21chr3_C_albicans_SC5314,1113356,6533356,25,right
Ca21chr3_C_albicans_SC5314,1114060,6534060,26,right
Ca21chr3_C_albicans_SC5314,1144152,6564152,29,right
Ca21chr3_C_albicans_SC5314,1145334,6565334,32,right
Ca21chr3_C_albicans_SC5314,1145425,6565425,33,right
Ca21chr3_C_albicans_SC5314,1147805,6567805,34,right
Ca21chr3_C_albicans_SC5314,1204789,6624789,36,right
Ca21chr3_C_albicans_SC5314,1205050,6625050,38,right
Ca21chr3_C_albicans_SC5314,1207299,6627299,41,right
Ca21chr3_C_albicans_SC5314,1229275,6649275,44,right
Ca21chr3_C_albicans_SC5314,1234662,6654662,47,right
Ca21chr3_C_albicans_SC5314,1288505,6708505,50,right
Ca21chr3_C_albicans_SC5314,1290666,6710666,53,right
Ca21chr3_C_albicans_SC5314,1298690,6718690,54,right
Ca21chr3_C_albicans_SC5314,1298741,6718741,55,right
Ca21chr3_C_albicans_SC5314,1323271,6743271,56,right
Ca21chr3_C_albicans_SC5314,1324456,6744456,57,right
Ca21chr3_C_albicans_SC5314,1356362,6776362,58,right
Ca21chr3_C_albicans_SC5314,1358444,6778444,59,right
Ca21chr3_C_albicans_SC5314,1358534,6778534,60,right
Ca21chr3_C_albicans_SC5314,1372919,6792919,61,right
Ca21chr3_C_albicans_SC5314,1506918,6926918,62,right
Ca21chr3_C_albicans_SC5314,1507855,6927855,64,right
Ca21chr3_C_albicans_SC5314,1509218,6929218,65,right
Ca21chr3_C_albicans_SC5314,1542387,6962387,66,right
Ca21chr3_C_albicans_SC5314,1548423,6968423,67,right
Ca21chr3_C_albicans_SC5314,1618799,7038799,68,right
Ca21chr3_C_albicans_SC5314,1619557,7039557,69,right
Ca21chr3_C_albicans_SC5314,1633561,7053561,71,right
Ca21chr3_C_albicans_SC5314,1635794,7055794,73,right
Ca21chr3_C_albicans_SC5314,1681843,7101843,74,right
Ca21chr3_C_albicans_SC5314,1682820,7102820,75,right
Ca21chr3_C_albicans_SC5314,1710109,7130109,78,right
Ca21chr3_C_albicans_SC5314,1712880,7132880,81,right
Ca21chr4_C_albicans_SC5314,96810,7316810,57,left
Ca21chr4_C_albicans_SC5314,102467,7322467,54,left
Ca21chr4_C_albicans_SC5314,155312,7375312,51,left
Ca21chr4_C_albicans_SC5314,160564,7380564,49,left
Ca21chr4_C_albicans_SC5314,172481,7392481,48,left
Ca21chr4_C_albicans_SC5314,265011,7485011,47,left
Ca21chr4_C_albicans_SC5314,274036,7494036,45,left
Ca21chr4_C_albicans_SC5314,444394,7664394,43,left
Ca21chr4_C_albicans_SC5314,444432,7664432,42,left
Ca21chr4_C_albicans_SC5314,448977,7668977,41,left
Ca21chr4_C_albicans_SC5314,451470,7671470,40,left
Ca21chr4_C_albicans_SC5314,451472,7671472,39,left
Ca21chr4_C_albicans_SC5314,459647,7679647,38,left
Ca21chr4_C_albicans_SC5314,459664,7679664,37,left
Ca21chr4_C_albicans_SC5314,469190,7689190,36,left
Ca21chr4_C_albicans_SC5314,469428,7689428,34,left
Ca21chr4_C_albicans_SC5314,470589,7690589,33,left
Ca21chr4_C_albicans_SC5314,500615,7720615,32,left
Ca21chr4_C_albicans_SC5314,500913,7720913,31,left
Ca21chr4_C_albicans_SC5314,522426,7742426,30,left
Ca21chr4_C_albicans_SC5314,523292,7743292,28,left
Ca21chr4_C_albicans_SC5314,526957,7746957,27,left
Ca21chr4_C_albicans_SC5314,559580,7779580,26,left
Ca21chr4_C_albicans_SC5314,559867,7779867,25,left
Ca21chr4_C_albicans_SC5314,604489,7824489,24,left
Ca21chr4_C_albicans_SC5314,606381,7826381,22,left
Ca21chr4_C_albicans_SC5314,682620,7902620,20,left
Ca21chr4_C_albicans_SC5314,682676,7902676,18,left
Ca21chr4_C_albicans_SC5314,771113,7991113,16,left
Ca21chr4_C_albicans_SC5314,772395,7992395,15,left
Ca21chr4_C_albicans_SC5314,773128,7993128,14,left
Ca21chr4_C_albicans_SC5314,780752,8000752,13,left
Ca21chr4_C_albicans_SC5314,806420,8026420,12,left
Ca21chr4_C_albicans_SC5314,806427,8026427,11,left
Ca21chr4_C_albicans_SC5314,810184,8030184,10,left
Ca21chr4_C_albicans_SC5314,812012,8032012,9,left
Ca21chr4_C_albicans_SC5314,867504,8087504,8,left
Ca21chr4_C_albicans_SC5314,869623,8089623,6,left
Ca21chr4_C_albicans_SC5314,869716,8089716,5,left
Ca21chr4_C_albicans_SC5314,894022,8114022,4,left
Ca21chr4_C_albicans_SC5314,894991,8114991,3,left
Ca21chr4_C_albicans_SC5314,933912,8153912,2,left
Ca21chr4_C_albicans_SC5314,934484,8154484,1,left
Ca21chr4_C_albicans_SC5314,994398,8214398,0,left
Ca21chr4_C_albicans_SC5314,994398,8214398,0,right
Ca21chr4_C_albicans_SC5314,1000448,8220448,1,right
Ca21chr4_C_albicans_SC5314,1001493,8221493,2,right
Ca21chr4_C_albicans_SC5314,1005968,8225968,4,right
Ca21chr4_C_albicans_SC5314,1009009,8229009,5,right
Ca21chr4_C_albicans_SC5314,1013480,8233480,6,right
Ca21chr4_C_albicans_SC5314,1035673,8255673,9,right
Ca21chr4_C_albicans_SC5314,1038424,8258424,12,right
Ca21chr4_C_albicans_SC5314,1044794,8264794,13,right
Ca21chr4_C_albicans_SC5314,1044863,8264863,14,right
Ca21chr4_C_albicans_SC5314,1131416,8351416,15,right
Ca21chr4_C_albicans_SC5314,1131492,8351492,16,right
Ca21chr4_C_albicans_SC5314,1136881,8356881,17,right
Ca21chr4_C_albicans_SC5314,1138131,8358131,18,right
Ca21chr4_C_albicans_SC5314,1177902,8397902,19,right
Ca21chr4_C_albicans_SC5314,1186460,8406460,20,right
Ca21chr4_C_albicans_SC5314,1306392,8526392,23,right
Ca21chr4_C_albicans_SC5314,1311935,8531935,26,right
Ca21chr4_C_albicans_SC5314,1403241,8623241,27,right
Ca21chr4_C_albicans_SC5314,1407768,8627768,28,right
Ca21chr4_C_albicans_SC5314,1425724,8645724,29,right
Ca21chr4_C_albicans_SC5314,1426245,8646245,31,right
Ca21chr4_C_albicans_SC5314,1426275,8646275,33,right
Ca21chr4_C_albicans_SC5314,1439168,8659168,34,right
Ca21chr4_C_albicans_SC5314,1449333,8669333,35,right
Ca21chr4_C_albicans_SC5314,1495967,8715967,36,right
Ca21chr4_C_albicans_SC5314,1498120,8718120,37,right
Ca21chr4_C_albicans_SC5314,1511081,8731081,38,right
Ca21chr4_C_albicans_SC5314,1511150,8731150,39,right
Ca21chr4_C_albicans_SC5314,1534633,8754633,41,right
Ca21chr4_C_albicans_SC5314,1534650,8754650,43,right
Ca21chr4_C_albicans_SC5314,1552578,8772578,45,right
Ca21chr4_C_albicans_SC5314,1558133,8778133,47,right
Ca21chr4_C_albicans_SC5314,1581659,8801659,48,right
