chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr2_C_albicans_SC5314,2225880,5410880,57,right
Ca21chr2_C_albicans_SC5314,2229034,5414034,61,right
Ca21chr3_C_albicans_SC5314,57276,5472276,179,left
Ca21chr3_C_albicans_SC5314,96280,5511280,169,left
Ca21chr3_C_albicans_SC5314,143471,5558471,167,left
Ca21chr3_C_albicans_SC5314,245030,5660030,163,left
Ca21chr3_C_albicans_SC5314,257788,5672788,148,left
Ca21chr3_C_albicans_SC5314,291033,5706033,135,left
Ca21chr3_C_albicans_SC5314,303970,5718970,132,left
Ca21chr3_C_albicans_SC5314,306276,5721276,131,left
Ca21chr3_C_albicans_SC5314,340117,5755117,124,left
Ca21chr3_C_albicans_SC5314,392172,5807172,117,left
Ca21chr3_C_albicans_SC5314,484825,5899825,115,left
Ca21chr3_C_albicans_SC5314,493669,5908669,109,left
Ca21chr3_C_albicans_SC5314,501530,5916530,103,left
Ca21chr3_C_albicans_SC5314,511770,5926770,89,left
Ca21chr3_C_albicans_SC5314,570282,5985282,76,left
Ca21chr3_C_albicans_SC5314,581101,5996101,71,left
Ca21chr3_C_albicans_SC5314,585343,6000343,57,left
Ca21chr3_C_albicans_SC5314,654733,6069733,44,left
Ca21chr3_C_albicans_SC5314,679291,6094291,38,left
Ca21chr3_C_albicans_SC5314,715074,6130074,28,left
Ca21chr3_C_albicans_SC5314,742601,6157601,24,left
Ca21chr3_C_albicans_SC5314,742604,6157604,21,left
Ca21chr3_C_albicans_SC5314,824907,6239907,0,left
Ca21chr3_C_albicans_SC5314,824907,6239907,0,right
Ca21chr3_C_albicans_SC5314,892156,6307156,3,right
Ca21chr3_C_albicans_SC5314,937566,6352566,4,right
Ca21chr3_C_albicans_SC5314,946578,6361578,6,right
Ca21chr3_C_albicans_SC5314,950395,6365395,7,right
Ca21chr3_C_albicans_SC5314,958944,6373944,8,right
Ca21chr3_C_albicans_SC5314,1119323,6534323,14,right
Ca21chr3_C_albicans_SC5314,1136563,6551563,16,right
Ca21chr3_C_albicans_SC5314,1199648,6614648,21,right
Ca21chr3_C_albicans_SC5314,1239383,6654383,23,right
Ca21chr3_C_albicans_SC5314,1444346,6859346,24,right
Ca21chr3_C_albicans_SC5314,1460823,6875823,41,right
Ca21chr3_C_albicans_SC5314,1489005,6904005,56,right
Ca21chr3_C_albicans_SC5314,1489867,6904867,58,right
Ca21chr3_C_albicans_SC5314,1506534,6921534,61,right
Ca21chr3_C_albicans_SC5314,1519281,6934281,63,right
Ca21chr3_C_albicans_SC5314,1530626,6945626,66,right
Ca21chr3_C_albicans_SC5314,1578568,6993568,67,right
Ca21chr3_C_albicans_SC5314,1583587,6998587,69,right
Ca21chr3_C_albicans_SC5314,1610006,7025006,70,right
Ca21chr3_C_albicans_SC5314,1611370,7026370,74,right
Ca21chr3_C_albicans_SC5314,1611373,7026373,81,right
Ca21chr3_C_albicans_SC5314,1627306,7042306,84,right
Ca21chr3_C_albicans_SC5314,1631452,7046452,85,right
Ca21chr3_C_albicans_SC5314,1785101,7200101,92,right
Ca21chr4_C_albicans_SC5314,35824,7245824,110,left
Ca21chr4_C_albicans_SC5314,63892,7273892,108,left
Ca21chr4_C_albicans_SC5314,77983,7287983,105,left
Ca21chr4_C_albicans_SC5314,79172,7289172,102,left
Ca21chr4_C_albicans_SC5314,118027,7328027,99,left
Ca21chr4_C_albicans_SC5314,140589,7350589,96,left
Ca21chr4_C_albicans_SC5314,167876,7377876,93,left
Ca21chr4_C_albicans_SC5314,220402,7430402,90,left
Ca21chr4_C_albicans_SC5314,223530,7433530,88,left
Ca21chr4_C_albicans_SC5314,254272,7464272,86,left
Ca21chr4_C_albicans_SC5314,260945,7470945,84,left
Ca21chr4_C_albicans_SC5314,275252,7485252,82,left
Ca21chr4_C_albicans_SC5314,322133,7532133,81,left
Ca21chr4_C_albicans_SC5314,330385,7540385,76,left
Ca21chr4_C_albicans_SC5314,334184,7544184,72,left
Ca21chr4_C_albicans_SC5314,359579,7569579,70,left
Ca21chr4_C_albicans_SC5314,360737,7570737,62,left
Ca21chr4_C_albicans_SC5314,362734,7572734,59,left
Ca21chr4_C_albicans_SC5314,365912,7575912,57,left
Ca21chr4_C_albicans_SC5314,406047,7616047,55,left
Ca21chr4_C_albicans_SC5314,717564,7927564,54,left
Ca21chr4_C_albicans_SC5314,736077,7946077,53,left
Ca21chr4_C_albicans_SC5314,768500,7978500,51,left
Ca21chr4_C_albicans_SC5314,779244,7989244,48,left
Ca21chr4_C_albicans_SC5314,779913,7989913,43,left
Ca21chr4_C_albicans_SC5314,799702,8009702,42,left
Ca21chr4_C_albicans_SC5314,821358,8031358,38,left
Ca21chr4_C_albicans_SC5314,860173,8070173,37,left
Ca21chr4_C_albicans_SC5314,861247,8071247,30,left
Ca21chr4_C_albicans_SC5314,916773,8126773,23,left
Ca21chr4_C_albicans_SC5314,949731,8159731,21,left
Ca21chr4_C_albicans_SC5314,962309,8172309,2,left
Ca21chr4_C_albicans_SC5314,994398,8204398,0,left
Ca21chr4_C_albicans_SC5314,994398,8204398,0,right
Ca21chr4_C_albicans_SC5314,1021617,8231617,8,right
Ca21chr4_C_albicans_SC5314,1032647,8242647,9,right
Ca21chr4_C_albicans_SC5314,1061764,8271764,11,right
Ca21chr4_C_albicans_SC5314,1062389,8272389,13,right
Ca21chr4_C_albicans_SC5314,1113691,8323691,15,right
Ca21chr4_C_albicans_SC5314,1160752,8370752,17,right
Ca21chr4_C_albicans_SC5314,1194165,8404165,22,right
Ca21chr4_C_albicans_SC5314,1247243,8457243,27,right
Ca21chr4_C_albicans_SC5314,1276131,8486131,28,right
Ca21chr4_C_albicans_SC5314,1288361,8498361,29,right
Ca21chr4_C_albicans_SC5314,1407118,8617118,32,right
Ca21chr4_C_albicans_SC5314,1441946,8651946,35,right
Ca21chr4_C_albicans_SC5314,1466423,8676423,36,right
Ca21chr4_C_albicans_SC5314,1568599,8778599,67,right
Ca21chr5_C_albicans_SC5314,6413,8816413,93,left
Ca21chr5_C_albicans_SC5314,16201,8826201,92,left
Ca21chr5_C_albicans_SC5314,142000,8952000,91,left
Ca21chr5_C_albicans_SC5314,185277,8995277,90,left
Ca21chr5_C_albicans_SC5314,189389,8999389,88,left
Ca21chr5_C_albicans_SC5314,259573,9069573,85,left
Ca21chr5_C_albicans_SC5314,271742,9081742,83,left
Ca21chr5_C_albicans_SC5314,299686,9109686,81,left
Ca21chr5_C_albicans_SC5314,326787,9136787,79,left
Ca21chr5_C_albicans_SC5314,327867,9137867,71,left
Ca21chr5_C_albicans_SC5314,327870,9137870,67,left
Ca21chr5_C_albicans_SC5314,337051,9147051,65,left
Ca21chr5_C_albicans_SC5314,395979,9205979,2,left
Ca21chr5_C_albicans_SC5314,470230,9280230,0,left
Ca21chr5_C_albicans_SC5314,470230,9280230,0,right
Ca21chr5_C_albicans_SC5314,529310,9339310,43,right
Ca21chr5_C_albicans_SC5314,536536,9346536,52,right
Ca21chr5_C_albicans_SC5314,537244,9347244,53,right
Ca21chr5_C_albicans_SC5314,538142,9348142,58,right
Ca21chr5_C_albicans_SC5314,559933,9369933,67,right
Ca21chr5_C_albicans_SC5314,566688,9376688,69,right
Ca21chr5_C_albicans_SC5314,633057,9443057,70,right
Ca21chr5_C_albicans_SC5314,633692,9443692,71,right
Ca21chr5_C_albicans_SC5314,705442,9515442,72,right
Ca21chr5_C_albicans_SC5314,715045,9525045,75,right
Ca21chr5_C_albicans_SC5314,715048,9525048,78,right
Ca21chr5_C_albicans_SC5314,775923,9585923,79,right
Ca21chr5_C_albicans_SC5314,787628,9597628,82,right
Ca21chr5_C_albicans_SC5314,802960,9612960,85,right
Ca21chr5_C_albicans_SC5314,811880,9621880,86,right
Ca21chr5_C_albicans_SC5314,915542,9725542,88,right
Ca21chr5_C_albicans_SC5314,942171,9752171,91,right
Ca21chr5_C_albicans_SC5314,971716,9781716,94,right
Ca21chr5_C_albicans_SC5314,1013025,9823025,96,right
Ca21chr5_C_albicans_SC5314,1014211,9824211,99,right
Ca21chr5_C_albicans_SC5314,1018287,9828287,100,right
Ca21chr5_C_albicans_SC5314,1025026,9835026,102,right
Ca21chr5_C_albicans_SC5314,1032096,9842096,103,right
Ca21chr5_C_albicans_SC5314,1036717,9846717,111,right
Ca21chr5_C_albicans_SC5314,1039873,9849873,116,right
Ca21chr5_C_albicans_SC5314,1043059,9853059,118,right
Ca21chr5_C_albicans_SC5314,1046449,9856449,126,right
Ca21chr5_C_albicans_SC5314,1053585,9863585,134,right
Ca21chr5_C_albicans_SC5314,1095790,9905790,139,right
Ca21chr5_C_albicans_SC5314,1118424,9928424,142,right
Ca21chr6_C_albicans_SC5314,69486,10069486,310,left
Ca21chr6_C_albicans_SC5314,80198,10080198,298,left
Ca21chr6_C_albicans_SC5314,86959,10086959,285,left
Ca21chr6_C_albicans_SC5314,127606,10127606,281,left
Ca21chr6_C_albicans_SC5314,134339,10134339,278,left
Ca21chr6_C_albicans_SC5314,146907,10146907,277,left
Ca21chr6_C_albicans_SC5314,158560,10158560,276,left
Ca21chr6_C_albicans_SC5314,160343,10160343,273,left
Ca21chr6_C_albicans_SC5314,172638,10172638,272,left
Ca21chr6_C_albicans_SC5314,178358,10178358,262,left
Ca21chr6_C_albicans_SC5314,181146,10181146,244,left
Ca21chr6_C_albicans_SC5314,182053,10182053,235,left
Ca21chr6_C_albicans_SC5314,183740,10183740,232,left
Ca21chr6_C_albicans_SC5314,185714,10185714,231,left
Ca21chr6_C_albicans_SC5314,203676,10203676,230,left
Ca21chr6_C_albicans_SC5314,203679,10203679,228,left
Ca21chr6_C_albicans_SC5314,227677,10227677,227,left
Ca21chr6_C_albicans_SC5314,243947,10243947,225,left
Ca21chr6_C_albicans_SC5314,263100,10263100,224,left
Ca21chr6_C_albicans_SC5314,282024,10282024,211,left
Ca21chr6_C_albicans_SC5314,312503,10312503,209,left
Ca21chr6_C_albicans_SC5314,354171,10354171,185,left
Ca21chr6_C_albicans_SC5314,383519,10383519,178,left
Ca21chr6_C_albicans_SC5314,462896,10462896,154,left
Ca21chr6_C_albicans_SC5314,462899,10462899,132,left
Ca21chr6_C_albicans_SC5314,463689,10463689,109,left
Ca21chr6_C_albicans_SC5314,496922,10496922,100,left
Ca21chr6_C_albicans_SC5314,542069,10542069,92,left
Ca21chr6_C_albicans_SC5314,572388,10572388,90,left
Ca21chr6_C_albicans_SC5314,585030,10585030,89,left
Ca21chr6_C_albicans_SC5314,601093,10601093,88,left
Ca21chr6_C_albicans_SC5314,602441,10602441,87,left
Ca21chr6_C_albicans_SC5314,608422,10608422,84,left
Ca21chr6_C_albicans_SC5314,660719,10660719,78,left
Ca21chr6_C_albicans_SC5314,683242,10683242,77,left
Ca21chr6_C_albicans_SC5314,695898,10695898,76,left
Ca21chr6_C_albicans_SC5314,697216,10697216,74,left
Ca21chr6_C_albicans_SC5314,761497,10761497,62,left
Ca21chr6_C_albicans_SC5314,780168,10780168,53,left
Ca21chr6_C_albicans_SC5314,808231,10808231,44,left
Ca21chr6_C_albicans_SC5314,875668,10875668,31,left
Ca21chr6_C_albicans_SC5314,891055,10891055,28,left
Ca21chr6_C_albicans_SC5314,891058,10891058,26,left
Ca21chr6_C_albicans_SC5314,981916,10981916,0,left
Ca21chr6_C_albicans_SC5314,981916,10981916,0,right
Ca21chr6_C_albicans_SC5314,997235,10997235,31,right
Ca21chr6_C_albicans_SC5314,997576,10997576,47,right
Ca21chr7_C_albicans_SC5314,24965,11054965,190,left
Ca21chr7_C_albicans_SC5314,67821,11097821,167,left
Ca21chr7_C_albicans_SC5314,75902,11105902,166,left
Ca21chr7_C_albicans_SC5314,86767,11116767,161,left
Ca21chr7_C_albicans_SC5314,143521,11173521,143,left
Ca21chr7_C_albicans_SC5314,189899,11219899,135,left
Ca21chr7_C_albicans_SC5314,224765,11254765,122,left
Ca21chr7_C_albicans_SC5314,243279,11273279,100,left
Ca21chr7_C_albicans_SC5314,255788,11285788,78,left
Ca21chr7_C_albicans_SC5314,261266,11291266,54,left
Ca21chr7_C_albicans_SC5314,267716,11297716,30,left
Ca21chr7_C_albicans_SC5314,276806,11306806,29,left
Ca21chr7_C_albicans_SC5314,369500,11399500,28,left
Ca21chr7_C_albicans_SC5314,398866,11428866,21,left
Ca21chr7_C_albicans_SC5314,427262,11457262,0,left
Ca21chr7_C_albicans_SC5314,427262,11457262,0,right
Ca21chr7_C_albicans_SC5314,456215,11486215,33,right
Ca21chr7_C_albicans_SC5314,467083,11497083,34,right
Ca21chr7_C_albicans_SC5314,688603,11718603,35,right
Ca21chr7_C_albicans_SC5314,688906,11718906,36,right
Ca21chr7_C_albicans_SC5314,884936,11914936,37,right
Ca21chr7_C_albicans_SC5314,884939,11914939,38,right
Ca21chrR_C_albicans_SC5314,61007,12036007,198,left
Ca21chrR_C_albicans_SC5314,74645,12049645,196,left
Ca21chrR_C_albicans_SC5314,77570,12052570,194,left
Ca21chrR_C_albicans_SC5314,92502,12067502,193,left
Ca21chrR_C_albicans_SC5314,143037,12118037,192,left
Ca21chrR_C_albicans_SC5314,159303,12134303,189,left
Ca21chrR_C_albicans_SC5314,180139,12155139,187,left
Ca21chrR_C_albicans_SC5314,203452,12178452,182,left
Ca21chrR_C_albicans_SC5314,230417,12205417,172,left
Ca21chrR_C_albicans_SC5314,400679,12375679,161,left
Ca21chrR_C_albicans_SC5314,499600,12474600,156,left
Ca21chrR_C_albicans_SC5314,608096,12583096,145,left
Ca21chrR_C_albicans_SC5314,681063,12656063,144,left
Ca21chrR_C_albicans_SC5314,723905,12698905,134,left
Ca21chrR_C_albicans_SC5314,840859,12815859,114,left
Ca21chrR_C_albicans_SC5314,858872,12833872,106,left
Ca21chrR_C_albicans_SC5314,973239,12948239,98,left
Ca21chrR_C_albicans_SC5314,1013982,12988982,82,left
Ca21chrR_C_albicans_SC5314,1014433,12989433,67,left
Ca21chrR_C_albicans_SC5314,1024158,12999158,66,left
Ca21chrR_C_albicans_SC5314,1082430,13057430,56,left
Ca21chrR_C_albicans_SC5314,1119360,13094360,47,left
Ca21chrR_C_albicans_SC5314,1157060,13132060,46,left
Ca21chrR_C_albicans_SC5314,1253068,13228068,45,left
Ca21chrR_C_albicans_SC5314,1329634,13304634,41,left
Ca21chrR_C_albicans_SC5314,1384740,13359740,29,left
Ca21chrR_C_albicans_SC5314,1397735,13372735,20,left
Ca21chrR_C_albicans_SC5314,1536762,13511762,16,left
Ca21chrR_C_albicans_SC5314,1580417,13555417,15,left
Ca21chrR_C_albicans_SC5314,1644017,13619017,14,left
Ca21chrR_C_albicans_SC5314,1658717,13633717,13,left
Ca21chrR_C_albicans_SC5314,1666005,13641005,12,left
Ca21chrR_C_albicans_SC5314,1666177,13641177,11,left
Ca21chrR_C_albicans_SC5314,1672229,13647229,10,left
Ca21chrR_C_albicans_SC5314,1715233,13690233,4,left
Ca21chrR_C_albicans_SC5314,1745427,13720427,0,left
Ca21chrR_C_albicans_SC5314,1745427,13720427,0,right
Ca21chrR_C_albicans_SC5314,1838455,13813455,12,right
Ca21chrR_C_albicans_SC5314,1917093,13892093,35,right
Ca21chrR_C_albicans_SC5314,1918497,13893497,36,right
Ca21chrR_C_albicans_SC5314,1986683,13961683,38,right
