chromosome,position,absolute_pos,cumulative_recom_cnt,chromosome_arm 
Ca21chr1_C_albicans_SC5314,1334727,1334727,63,left
Ca21chr1_C_albicans_SC5314,1349244,1349244,62,left
Ca21chr1_C_albicans_SC5314,1349247,1349247,59,left
Ca21chr1_C_albicans_SC5314,1395146,1395146,58,left
Ca21chr1_C_albicans_SC5314,1397640,1397640,45,left
Ca21chr1_C_albicans_SC5314,1428713,1428713,24,left
Ca21chr1_C_albicans_SC5314,1435380,1435380,22,left
Ca21chr1_C_albicans_SC5314,1436836,1436836,15,left
Ca21chr1_C_albicans_SC5314,1505364,1505364,14,left
Ca21chr1_C_albicans_SC5314,1532102,1532102,8,left
Ca21chr1_C_albicans_SC5314,1564502,1564502,0,left
Ca21chr1_C_albicans_SC5314,1564502,1564502,0,right
Ca21chr1_C_albicans_SC5314,1615837,1615837,60,right
Ca21chr1_C_albicans_SC5314,1658440,1658440,67,right
Ca21chr1_C_albicans_SC5314,1658443,1658443,68,right
Ca21chr1_C_albicans_SC5314,1665820,1665820,69,right
Ca21chr1_C_albicans_SC5314,1674144,1674144,71,right
Ca21chr1_C_albicans_SC5314,1695669,1695669,79,right
Ca21chr1_C_albicans_SC5314,1705335,1705335,88,right
Ca21chr1_C_albicans_SC5314,1821202,1821202,101,right
Ca21chr1_C_albicans_SC5314,1836610,1836610,111,right
Ca21chr1_C_albicans_SC5314,1864232,1864232,118,right
Ca21chr1_C_albicans_SC5314,1910556,1910556,128,right
Ca21chr1_C_albicans_SC5314,1912544,1912544,149,right
Ca21chr1_C_albicans_SC5314,1939330,1939330,159,right
Ca21chr1_C_albicans_SC5314,1957027,1957027,163,right
Ca21chr1_C_albicans_SC5314,2120845,2120845,175,right
Ca21chr1_C_albicans_SC5314,2129301,2129301,178,right
Ca21chr1_C_albicans_SC5314,2140632,2140632,192,right
Ca21chr1_C_albicans_SC5314,2169285,2169285,193,right
Ca21chr1_C_albicans_SC5314,2173087,2173087,206,right
Ca21chr1_C_albicans_SC5314,2206987,2206987,214,right
Ca21chr1_C_albicans_SC5314,2211986,2211986,220,right
Ca21chr1_C_albicans_SC5314,2220637,2220637,232,right
Ca21chr1_C_albicans_SC5314,2230627,2230627,238,right
Ca21chr1_C_albicans_SC5314,2233901,2233901,239,right
Ca21chr1_C_albicans_SC5314,2254274,2254274,242,right
Ca21chr1_C_albicans_SC5314,2265336,2265336,243,right
Ca21chr1_C_albicans_SC5314,2279605,2279605,255,right
Ca21chr1_C_albicans_SC5314,2309057,2309057,267,right
Ca21chr1_C_albicans_SC5314,2407600,2407600,272,right
Ca21chr1_C_albicans_SC5314,2420629,2420629,277,right
Ca21chr1_C_albicans_SC5314,2424695,2424695,278,right
Ca21chr1_C_albicans_SC5314,2520891,2520891,288,right
Ca21chr1_C_albicans_SC5314,2562759,2562759,298,right
Ca21chr1_C_albicans_SC5314,2616235,2616235,311,right
Ca21chr1_C_albicans_SC5314,2617254,2617254,323,right
Ca21chr1_C_albicans_SC5314,2617684,2617684,325,right
Ca21chr1_C_albicans_SC5314,2618016,2618016,329,right
Ca21chr1_C_albicans_SC5314,2620594,2620594,330,right
Ca21chr1_C_albicans_SC5314,2637371,2637371,331,right
Ca21chr1_C_albicans_SC5314,2774165,2774165,343,right
Ca21chr1_C_albicans_SC5314,2910094,2910094,347,right
Ca21chr1_C_albicans_SC5314,2936726,2936726,348,right
Ca21chr1_C_albicans_SC5314,2948296,2948296,365,right
Ca21chr1_C_albicans_SC5314,2997130,2997130,367,right
Ca21chr1_C_albicans_SC5314,2998485,2998485,369,right
Ca21chr1_C_albicans_SC5314,3073510,3073510,375,right
Ca21chr1_C_albicans_SC5314,3091437,3091437,378,right
Ca21chr1_C_albicans_SC5314,3100468,3100468,393,right
Ca21chr1_C_albicans_SC5314,3153582,3153582,413,right
Ca21chr1_C_albicans_SC5314,3170533,3170533,414,right
Ca21chr1_C_albicans_SC5314,3177404,3177404,421,right
Ca21chr2_C_albicans_SC5314,38597,3223597,136,left
Ca21chr2_C_albicans_SC5314,196268,3381268,135,left
Ca21chr2_C_albicans_SC5314,296487,3481487,133,left
Ca21chr2_C_albicans_SC5314,312350,3497350,131,left
Ca21chr2_C_albicans_SC5314,348224,3533224,130,left
Ca21chr2_C_albicans_SC5314,366111,3551111,129,left
Ca21chr2_C_albicans_SC5314,369569,3554569,128,left
Ca21chr2_C_albicans_SC5314,405404,3590404,123,left
Ca21chr2_C_albicans_SC5314,458807,3643807,117,left
Ca21chr2_C_albicans_SC5314,605544,3790544,115,left
Ca21chr2_C_albicans_SC5314,811796,3996796,111,left
Ca21chr2_C_albicans_SC5314,872758,4057758,110,left
Ca21chr2_C_albicans_SC5314,883134,4068134,108,left
Ca21chr2_C_albicans_SC5314,883137,4068137,106,left
Ca21chr2_C_albicans_SC5314,891886,4076886,100,left
Ca21chr2_C_albicans_SC5314,922331,4107331,99,left
Ca21chr2_C_albicans_SC5314,987852,4172852,98,left
Ca21chr2_C_albicans_SC5314,1015247,4200247,97,left
Ca21chr2_C_albicans_SC5314,1073144,4258144,96,left
Ca21chr2_C_albicans_SC5314,1123367,4308367,95,left
Ca21chr2_C_albicans_SC5314,1316891,4501891,93,left
Ca21chr2_C_albicans_SC5314,1330190,4515190,91,left
Ca21chr2_C_albicans_SC5314,1343024,4528024,89,left
Ca21chr2_C_albicans_SC5314,1347002,4532002,85,left
Ca21chr2_C_albicans_SC5314,1414278,4599278,83,left
Ca21chr2_C_albicans_SC5314,1468304,4653304,82,left
Ca21chr2_C_albicans_SC5314,1518837,4703837,81,left
Ca21chr2_C_albicans_SC5314,1530971,4715971,80,left
Ca21chr2_C_albicans_SC5314,1536883,4721883,79,left
Ca21chr2_C_albicans_SC5314,1560751,4745751,76,left
Ca21chr2_C_albicans_SC5314,1679778,4864778,73,left
Ca21chr2_C_albicans_SC5314,1714731,4899731,72,left
Ca21chr2_C_albicans_SC5314,1715470,4900470,71,left
Ca21chr2_C_albicans_SC5314,1725320,4910320,70,left
Ca21chr2_C_albicans_SC5314,1745724,4930724,69,left
Ca21chr2_C_albicans_SC5314,1757907,4942907,68,left
Ca21chr2_C_albicans_SC5314,1795919,4980919,64,left
Ca21chr2_C_albicans_SC5314,1796627,4981627,53,left
Ca21chr2_C_albicans_SC5314,1803649,4988649,44,left
Ca21chr2_C_albicans_SC5314,1839720,5024720,31,left
Ca21chr2_C_albicans_SC5314,1850976,5035976,6,left
Ca21chr2_C_albicans_SC5314,1898839,5083839,2,left
Ca21chr2_C_albicans_SC5314,1899786,5084786,1,left
Ca21chr2_C_albicans_SC5314,1928734,5113734,0,left
Ca21chr2_C_albicans_SC5314,1928734,5113734,0,right
Ca21chr2_C_albicans_SC5314,1963359,5148359,23,right
Ca21chr2_C_albicans_SC5314,1969418,5154418,33,right
Ca21chr2_C_albicans_SC5314,1994962,5179962,36,right
Ca21chr2_C_albicans_SC5314,2042921,5227921,42,right
Ca21chr2_C_albicans_SC5314,2066227,5251227,47,right
Ca21chr2_C_albicans_SC5314,2088389,5273389,55,right
Ca21chr2_C_albicans_SC5314,2095790,5280790,67,right
Ca21chr2_C_albicans_SC5314,2096670,5281670,71,right
Ca21chr2_C_albicans_SC5314,2215685,5400685,72,right
Ca21chr2_C_albicans_SC5314,2225877,5410877,73,right
Ca21chr2_C_albicans_SC5314,2225880,5410880,74,right
Ca21chr2_C_albicans_SC5314,2229034,5414034,79,right
Ca21chr3_C_albicans_SC5314,57276,5472276,199,left
Ca21chr3_C_albicans_SC5314,96280,5511280,189,left
Ca21chr3_C_albicans_SC5314,129411,5544411,180,left
Ca21chr3_C_albicans_SC5314,143471,5558471,172,left
Ca21chr3_C_albicans_SC5314,187959,5602959,168,left
Ca21chr3_C_albicans_SC5314,245030,5660030,167,left
Ca21chr3_C_albicans_SC5314,257788,5672788,152,left
Ca21chr3_C_albicans_SC5314,291033,5706033,139,left
Ca21chr3_C_albicans_SC5314,303970,5718970,136,left
Ca21chr3_C_albicans_SC5314,306276,5721276,135,left
Ca21chr3_C_albicans_SC5314,340117,5755117,128,left
Ca21chr3_C_albicans_SC5314,392172,5807172,121,left
Ca21chr3_C_albicans_SC5314,484825,5899825,119,left
Ca21chr3_C_albicans_SC5314,493669,5908669,113,left
Ca21chr3_C_albicans_SC5314,501530,5916530,107,left
Ca21chr3_C_albicans_SC5314,511770,5926770,93,left
Ca21chr3_C_albicans_SC5314,570282,5985282,80,left
Ca21chr3_C_albicans_SC5314,581101,5996101,75,left
Ca21chr3_C_albicans_SC5314,585343,6000343,61,left
Ca21chr3_C_albicans_SC5314,654733,6069733,48,left
Ca21chr3_C_albicans_SC5314,679291,6094291,42,left
Ca21chr3_C_albicans_SC5314,715074,6130074,33,left
Ca21chr3_C_albicans_SC5314,742601,6157601,29,left
Ca21chr3_C_albicans_SC5314,742604,6157604,24,left
Ca21chr3_C_albicans_SC5314,798643,6213643,4,left
Ca21chr3_C_albicans_SC5314,824907,6239907,0,left
Ca21chr3_C_albicans_SC5314,824907,6239907,0,right
Ca21chr3_C_albicans_SC5314,892156,6307156,3,right
Ca21chr3_C_albicans_SC5314,937566,6352566,4,right
Ca21chr3_C_albicans_SC5314,946578,6361578,6,right
Ca21chr3_C_albicans_SC5314,950395,6365395,7,right
Ca21chr3_C_albicans_SC5314,958944,6373944,8,right
Ca21chr3_C_albicans_SC5314,1119323,6534323,14,right
Ca21chr3_C_albicans_SC5314,1136563,6551563,16,right
Ca21chr3_C_albicans_SC5314,1199648,6614648,21,right
Ca21chr3_C_albicans_SC5314,1239380,6654380,23,right
Ca21chr3_C_albicans_SC5314,1239383,6654383,26,right
Ca21chr3_C_albicans_SC5314,1251347,6666347,27,right
Ca21chr3_C_albicans_SC5314,1327538,6742538,32,right
Ca21chr3_C_albicans_SC5314,1444346,6859346,34,right
Ca21chr3_C_albicans_SC5314,1460823,6875823,47,right
Ca21chr3_C_albicans_SC5314,1489005,6904005,62,right
Ca21chr3_C_albicans_SC5314,1489867,6904867,64,right
Ca21chr3_C_albicans_SC5314,1506534,6921534,67,right
Ca21chr3_C_albicans_SC5314,1519281,6934281,69,right
Ca21chr3_C_albicans_SC5314,1530626,6945626,72,right
Ca21chr3_C_albicans_SC5314,1578568,6993568,73,right
Ca21chr3_C_albicans_SC5314,1583587,6998587,75,right
Ca21chr3_C_albicans_SC5314,1610006,7025006,76,right
Ca21chr3_C_albicans_SC5314,1611370,7026370,80,right
Ca21chr3_C_albicans_SC5314,1611373,7026373,87,right
Ca21chr3_C_albicans_SC5314,1627306,7042306,90,right
Ca21chr3_C_albicans_SC5314,1631452,7046452,91,right
Ca21chr3_C_albicans_SC5314,1785101,7200101,98,right
Ca21chr4_C_albicans_SC5314,35824,7245824,126,left
Ca21chr4_C_albicans_SC5314,63892,7273892,124,left
Ca21chr4_C_albicans_SC5314,77983,7287983,121,left
Ca21chr4_C_albicans_SC5314,79172,7289172,118,left
Ca21chr4_C_albicans_SC5314,118027,7328027,115,left
Ca21chr4_C_albicans_SC5314,140589,7350589,112,left
Ca21chr4_C_albicans_SC5314,167876,7377876,109,left
Ca21chr4_C_albicans_SC5314,220402,7430402,106,left
Ca21chr4_C_albicans_SC5314,223530,7433530,104,left
Ca21chr4_C_albicans_SC5314,254272,7464272,102,left
Ca21chr4_C_albicans_SC5314,260945,7470945,100,left
Ca21chr4_C_albicans_SC5314,275252,7485252,98,left
Ca21chr4_C_albicans_SC5314,322133,7532133,97,left
Ca21chr4_C_albicans_SC5314,330385,7540385,92,left
Ca21chr4_C_albicans_SC5314,334184,7544184,88,left
Ca21chr4_C_albicans_SC5314,359579,7569579,86,left
Ca21chr4_C_albicans_SC5314,360737,7570737,78,left
Ca21chr4_C_albicans_SC5314,363542,7573542,75,left
Ca21chr4_C_albicans_SC5314,365912,7575912,73,left
Ca21chr4_C_albicans_SC5314,406047,7616047,71,left
Ca21chr4_C_albicans_SC5314,484379,7694379,70,left
Ca21chr4_C_albicans_SC5314,521015,7731015,68,left
Ca21chr4_C_albicans_SC5314,528978,7738978,66,left
Ca21chr4_C_albicans_SC5314,626990,7836990,64,left
Ca21chr4_C_albicans_SC5314,717564,7927564,62,left
Ca21chr4_C_albicans_SC5314,736077,7946077,61,left
Ca21chr4_C_albicans_SC5314,768500,7978500,59,left
Ca21chr4_C_albicans_SC5314,779244,7989244,56,left
Ca21chr4_C_albicans_SC5314,779913,7989913,51,left
Ca21chr4_C_albicans_SC5314,799702,8009702,50,left
Ca21chr4_C_albicans_SC5314,821358,8031358,46,left
Ca21chr4_C_albicans_SC5314,857635,8067635,43,left
Ca21chr4_C_albicans_SC5314,860173,8070173,39,left
Ca21chr4_C_albicans_SC5314,861247,8071247,32,left
Ca21chr4_C_albicans_SC5314,916773,8126773,25,left
Ca21chr4_C_albicans_SC5314,949731,8159731,23,left
Ca21chr4_C_albicans_SC5314,962309,8172309,3,left
Ca21chr4_C_albicans_SC5314,963390,8173390,2,left
Ca21chr4_C_albicans_SC5314,994398,8204398,0,left
Ca21chr4_C_albicans_SC5314,994398,8204398,0,right
Ca21chr4_C_albicans_SC5314,1021617,8231617,8,right
Ca21chr4_C_albicans_SC5314,1032647,8242647,9,right
Ca21chr4_C_albicans_SC5314,1061764,8271764,11,right
Ca21chr4_C_albicans_SC5314,1062389,8272389,13,right
Ca21chr4_C_albicans_SC5314,1113691,8323691,15,right
Ca21chr4_C_albicans_SC5314,1160752,8370752,17,right
Ca21chr4_C_albicans_SC5314,1194165,8404165,22,right
Ca21chr4_C_albicans_SC5314,1247243,8457243,27,right
Ca21chr4_C_albicans_SC5314,1276131,8486131,28,right
Ca21chr4_C_albicans_SC5314,1288361,8498361,29,right
Ca21chr4_C_albicans_SC5314,1407118,8617118,32,right
Ca21chr4_C_albicans_SC5314,1441946,8651946,35,right
Ca21chr4_C_albicans_SC5314,1466423,8676423,36,right
Ca21chr4_C_albicans_SC5314,1490403,8700403,40,right
Ca21chr4_C_albicans_SC5314,1505052,8715052,49,right
Ca21chr4_C_albicans_SC5314,1568599,8778599,82,right
Ca21chr4_C_albicans_SC5314,1588018,8798018,103,right
Ca21chr5_C_albicans_SC5314,6413,8816413,99,left
Ca21chr5_C_albicans_SC5314,16201,8826201,98,left
Ca21chr5_C_albicans_SC5314,142000,8952000,97,left
Ca21chr5_C_albicans_SC5314,185277,8995277,96,left
Ca21chr5_C_albicans_SC5314,189389,8999389,94,left
Ca21chr5_C_albicans_SC5314,254183,9064183,91,left
Ca21chr5_C_albicans_SC5314,258847,9068847,89,left
Ca21chr5_C_albicans_SC5314,259573,9069573,87,left
Ca21chr5_C_albicans_SC5314,271742,9081742,85,left
Ca21chr5_C_albicans_SC5314,299686,9109686,83,left
Ca21chr5_C_albicans_SC5314,326787,9136787,81,left
Ca21chr5_C_albicans_SC5314,327867,9137867,73,left
Ca21chr5_C_albicans_SC5314,327870,9137870,69,left
Ca21chr5_C_albicans_SC5314,337051,9147051,67,left
Ca21chr5_C_albicans_SC5314,395979,9205979,2,left
Ca21chr5_C_albicans_SC5314,470230,9280230,0,left
Ca21chr5_C_albicans_SC5314,470230,9280230,0,right
Ca21chr5_C_albicans_SC5314,529310,9339310,44,right
Ca21chr5_C_albicans_SC5314,536536,9346536,53,right
Ca21chr5_C_albicans_SC5314,537244,9347244,54,right
Ca21chr5_C_albicans_SC5314,538142,9348142,59,right
Ca21chr5_C_albicans_SC5314,559933,9369933,69,right
Ca21chr5_C_albicans_SC5314,562030,9372030,71,right
Ca21chr5_C_albicans_SC5314,566688,9376688,75,right
Ca21chr5_C_albicans_SC5314,633057,9443057,76,right
Ca21chr5_C_albicans_SC5314,633692,9443692,77,right
Ca21chr5_C_albicans_SC5314,705442,9515442,78,right
Ca21chr5_C_albicans_SC5314,715045,9525045,81,right
Ca21chr5_C_albicans_SC5314,715048,9525048,84,right
Ca21chr5_C_albicans_SC5314,775923,9585923,85,right
Ca21chr5_C_albicans_SC5314,787628,9597628,88,right
Ca21chr5_C_albicans_SC5314,802960,9612960,91,right
Ca21chr5_C_albicans_SC5314,811880,9621880,92,right
Ca21chr5_C_albicans_SC5314,915542,9725542,94,right
Ca21chr5_C_albicans_SC5314,942171,9752171,97,right
Ca21chr5_C_albicans_SC5314,971716,9781716,100,right
Ca21chr5_C_albicans_SC5314,1013025,9823025,102,right
Ca21chr5_C_albicans_SC5314,1014211,9824211,105,right
Ca21chr5_C_albicans_SC5314,1018287,9828287,106,right
Ca21chr5_C_albicans_SC5314,1025026,9835026,108,right
Ca21chr5_C_albicans_SC5314,1032096,9842096,109,right
Ca21chr5_C_albicans_SC5314,1036717,9846717,117,right
Ca21chr5_C_albicans_SC5314,1039873,9849873,122,right
Ca21chr5_C_albicans_SC5314,1043059,9853059,124,right
Ca21chr5_C_albicans_SC5314,1046449,9856449,132,right
Ca21chr5_C_albicans_SC5314,1053585,9863585,140,right
Ca21chr5_C_albicans_SC5314,1095790,9905790,145,right
Ca21chr5_C_albicans_SC5314,1118424,9928424,148,right
Ca21chr6_C_albicans_SC5314,69486,10069486,324,left
Ca21chr6_C_albicans_SC5314,80198,10080198,312,left
Ca21chr6_C_albicans_SC5314,86959,10086959,299,left
Ca21chr6_C_albicans_SC5314,127606,10127606,295,left
Ca21chr6_C_albicans_SC5314,134339,10134339,292,left
Ca21chr6_C_albicans_SC5314,146907,10146907,291,left
Ca21chr6_C_albicans_SC5314,158560,10158560,290,left
Ca21chr6_C_albicans_SC5314,160343,10160343,287,left
Ca21chr6_C_albicans_SC5314,172638,10172638,286,left
Ca21chr6_C_albicans_SC5314,178358,10178358,276,left
Ca21chr6_C_albicans_SC5314,181146,10181146,258,left
Ca21chr6_C_albicans_SC5314,182053,10182053,249,left
Ca21chr6_C_albicans_SC5314,183740,10183740,246,left
Ca21chr6_C_albicans_SC5314,185714,10185714,245,left
Ca21chr6_C_albicans_SC5314,203676,10203676,244,left
Ca21chr6_C_albicans_SC5314,203679,10203679,242,left
Ca21chr6_C_albicans_SC5314,227677,10227677,241,left
Ca21chr6_C_albicans_SC5314,243947,10243947,239,left
Ca21chr6_C_albicans_SC5314,263100,10263100,238,left
Ca21chr6_C_albicans_SC5314,282024,10282024,225,left
Ca21chr6_C_albicans_SC5314,312503,10312503,223,left
Ca21chr6_C_albicans_SC5314,354171,10354171,199,left
Ca21chr6_C_albicans_SC5314,383519,10383519,192,left
Ca21chr6_C_albicans_SC5314,462896,10462896,168,left
Ca21chr6_C_albicans_SC5314,462899,10462899,146,left
Ca21chr6_C_albicans_SC5314,463689,10463689,124,left
Ca21chr6_C_albicans_SC5314,496922,10496922,114,left
Ca21chr6_C_albicans_SC5314,532993,10532993,105,left
Ca21chr6_C_albicans_SC5314,542069,10542069,94,left
Ca21chr6_C_albicans_SC5314,572388,10572388,92,left
Ca21chr6_C_albicans_SC5314,585030,10585030,91,left
Ca21chr6_C_albicans_SC5314,601093,10601093,90,left
Ca21chr6_C_albicans_SC5314,602441,10602441,89,left
Ca21chr6_C_albicans_SC5314,608422,10608422,86,left
Ca21chr6_C_albicans_SC5314,660719,10660719,80,left
Ca21chr6_C_albicans_SC5314,683242,10683242,79,left
Ca21chr6_C_albicans_SC5314,695898,10695898,78,left
Ca21chr6_C_albicans_SC5314,695901,10695901,77,left
Ca21chr6_C_albicans_SC5314,697216,10697216,76,left
Ca21chr6_C_albicans_SC5314,761497,10761497,64,left
Ca21chr6_C_albicans_SC5314,780168,10780168,55,left
Ca21chr6_C_albicans_SC5314,808231,10808231,46,left
Ca21chr6_C_albicans_SC5314,875668,10875668,33,left
Ca21chr6_C_albicans_SC5314,891055,10891055,30,left
Ca21chr6_C_albicans_SC5314,891058,10891058,28,left
Ca21chr6_C_albicans_SC5314,981916,10981916,0,left
Ca21chr6_C_albicans_SC5314,981916,10981916,0,right
Ca21chr6_C_albicans_SC5314,997235,10997235,32,right
Ca21chr6_C_albicans_SC5314,997576,10997576,48,right
Ca21chr7_C_albicans_SC5314,24965,11054965,221,left
Ca21chr7_C_albicans_SC5314,67821,11097821,198,left
Ca21chr7_C_albicans_SC5314,75902,11105902,197,left
Ca21chr7_C_albicans_SC5314,86767,11116767,192,left
Ca21chr7_C_albicans_SC5314,143521,11173521,174,left
Ca21chr7_C_albicans_SC5314,151748,11181748,155,left
Ca21chr7_C_albicans_SC5314,189899,11219899,144,left
Ca21chr7_C_albicans_SC5314,224765,11254765,130,left
Ca21chr7_C_albicans_SC5314,243279,11273279,107,left
Ca21chr7_C_albicans_SC5314,246258,11276258,84,left
Ca21chr7_C_albicans_SC5314,255788,11285788,83,left
Ca21chr7_C_albicans_SC5314,261266,11291266,58,left
Ca21chr7_C_albicans_SC5314,267716,11297716,32,left
Ca21chr7_C_albicans_SC5314,276806,11306806,31,left
Ca21chr7_C_albicans_SC5314,363210,11393210,30,left
Ca21chr7_C_albicans_SC5314,369500,11399500,29,left
Ca21chr7_C_albicans_SC5314,398866,11428866,22,left
Ca21chr7_C_albicans_SC5314,427262,11457262,0,left
Ca21chr7_C_albicans_SC5314,427262,11457262,0,right
Ca21chr7_C_albicans_SC5314,456215,11486215,34,right
Ca21chr7_C_albicans_SC5314,467083,11497083,35,right
Ca21chr7_C_albicans_SC5314,688603,11718603,36,right
Ca21chr7_C_albicans_SC5314,688906,11718906,37,right
Ca21chr7_C_albicans_SC5314,786200,11816200,67,right
Ca21chr7_C_albicans_SC5314,796263,11826263,97,right
Ca21chr7_C_albicans_SC5314,884936,11914936,98,right
Ca21chr7_C_albicans_SC5314,884939,11914939,99,right
Ca21chrR_C_albicans_SC5314,61007,12036007,224,left
Ca21chrR_C_albicans_SC5314,74645,12049645,222,left
Ca21chrR_C_albicans_SC5314,77570,12052570,220,left
Ca21chrR_C_albicans_SC5314,92502,12067502,219,left
Ca21chrR_C_albicans_SC5314,143037,12118037,218,left
Ca21chrR_C_albicans_SC5314,159303,12134303,215,left
Ca21chrR_C_albicans_SC5314,180139,12155139,213,left
Ca21chrR_C_albicans_SC5314,203452,12178452,208,left
Ca21chrR_C_albicans_SC5314,230417,12205417,198,left
Ca21chrR_C_albicans_SC5314,400679,12375679,187,left
Ca21chrR_C_albicans_SC5314,499600,12474600,182,left
Ca21chrR_C_albicans_SC5314,608096,12583096,171,left
Ca21chrR_C_albicans_SC5314,681063,12656063,170,left
Ca21chrR_C_albicans_SC5314,723905,12698905,159,left
Ca21chrR_C_albicans_SC5314,776535,12751535,138,left
Ca21chrR_C_albicans_SC5314,822896,12797896,133,left
Ca21chrR_C_albicans_SC5314,840859,12815859,128,left
Ca21chrR_C_albicans_SC5314,858872,12833872,120,left
Ca21chrR_C_albicans_SC5314,973239,12948239,112,left
Ca21chrR_C_albicans_SC5314,1013982,12988982,95,left
Ca21chrR_C_albicans_SC5314,1014433,12989433,79,left
Ca21chrR_C_albicans_SC5314,1024158,12999158,78,left
Ca21chrR_C_albicans_SC5314,1029628,13004628,76,left
Ca21chrR_C_albicans_SC5314,1056452,13031452,75,left
Ca21chrR_C_albicans_SC5314,1082430,13057430,68,left
Ca21chrR_C_albicans_SC5314,1119360,13094360,59,left
Ca21chrR_C_albicans_SC5314,1253068,13228068,58,left
Ca21chrR_C_albicans_SC5314,1296701,13271701,49,left
Ca21chrR_C_albicans_SC5314,1329634,13304634,41,left
Ca21chrR_C_albicans_SC5314,1384740,13359740,29,left
Ca21chrR_C_albicans_SC5314,1397735,13372735,20,left
Ca21chrR_C_albicans_SC5314,1536762,13511762,16,left
Ca21chrR_C_albicans_SC5314,1580417,13555417,15,left
Ca21chrR_C_albicans_SC5314,1644017,13619017,14,left
Ca21chrR_C_albicans_SC5314,1658717,13633717,13,left
Ca21chrR_C_albicans_SC5314,1666005,13641005,12,left
Ca21chrR_C_albicans_SC5314,1666177,13641177,11,left
Ca21chrR_C_albicans_SC5314,1672229,13647229,10,left
Ca21chrR_C_albicans_SC5314,1715233,13690233,4,left
Ca21chrR_C_albicans_SC5314,1745427,13720427,0,left
Ca21chrR_C_albicans_SC5314,1745427,13720427,0,right
Ca21chrR_C_albicans_SC5314,1799189,13774189,9,right
Ca21chrR_C_albicans_SC5314,1828086,13803086,36,right
Ca21chrR_C_albicans_SC5314,1833045,13808045,38,right
Ca21chrR_C_albicans_SC5314,1838455,13813455,44,right
Ca21chrR_C_albicans_SC5314,1917093,13892093,62,right
Ca21chrR_C_albicans_SC5314,1918497,13893497,63,right
Ca21chrR_C_albicans_SC5314,1986683,13961683,65,right
Ca21chrR_C_albicans_SC5314,2165736,14140736,67,right
Ca21chrR_C_albicans_SC5314,2284695,14259695,69,right
